scenario,trial,seed,status,runtime_seconds,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,fusion_mode,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,error
latency,12,53,PASS,1.5427,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,44,0,,1,,1.0,5.1758,0,0,0,0,1.7607,0.5859,0.1094,0.3374,0,0,0,0,0,2,,111.75,0,2.1368,1938,451,1487,0,2,4.2971,0,,
latency,13,54,PASS,1.4427,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,45,0,,1,,1.0,5.2062,0,0,0,0,1.7929,0.6133,0.1166,0.3376,0,0,0,0,0,2,,112,0,2.1343,1940,452,1488,0,2,4.292,0,,
latency,14,55,PASS,1.4635,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,42,0,,1,,1.0,4.9695,0,0,0,0,1.5939,0.6087,0.1177,0.3356,0,0,2,0,0,2,1,111.25,0,2.1448,1930,449,1481,0,2,4.2984,0,,
latency,15,56,PASS,1.386,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,42,0,,1,,1.0,4.8746,0,0,0,0,1.4993,0.6102,0.1148,0.3354,0,0,2,0,0,2,1,110.75,0,2.1496,1926,447,1479,0,2,4.3087,0,,
latency,16,57,PASS,1.339,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,45,0,,1,,1.0,4.9286,0,0,0,0,1.5497,0.6378,0.1224,0.3359,0,0,3,0,0,2,1,111.25,0,2.146,1930,449,1481,0,2,4.2984,0,,
latency,17,58,PASS,1.2753,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,44,0,,1,,1.0,4.8367,0,0,0,0,1.4761,0.6042,0.1124,0.3346,0,0,1,0,0,2,1,111,0,2.1456,1932,448,1484,0,2,4.3125,0,,
latency,18,59,PASS,1.2616,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,43,0,,1,,1.0,4.9354,0,0,0,0,1.5586,0.5973,0.1143,0.3359,0,0,0,0,0,2,,111.25,0,2.1417,1934,449,1485,0,2,4.3073,0,,
latency,19,60,PASS,1.3437,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,42,0,,1,,1.0,4.8676,0,0,0,0,1.5047,0.6046,0.1203,0.3384,0,0,2,0,0,2,1,111.75,0,2.1396,1938,451,1487,0,2,4.2971,0,,
latency,20,61,PASS,1.4658,0.0,0.0,0.0,5,0.0,0.0,no_fusion,0,43,0,,1,,1.0,4.9491,0,0,0,0,1.5651,0.5965,0.1206,0.3361,0,0,0,0,0,2,,111.25,0,2.1417,1934,449,1485,0,2,4.3073,0,,
sensor_dropout,1,42,PASS,1.3913,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,49,0,,1,,0.0,4.6815,0,16,0,16,1.3333,0.6106,0.1224,0.3124,5,0,40,0,0,2,8,46.2222,0,4.113,1786,425,1361,0,2,4.2024,0,,
sensor_dropout,2,43,PASS,1.3178,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,48,0,,1,,0.15,4.3221,0,21,0,21,0.9983,0.6095,0.1112,0.3051,5,0,52,0,0,2,7.4286,44.6667,0,4.2072,1720,411,1309,0,2,4.1849,0,,
sensor_dropout,3,44,PASS,1.1084,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,56,0,,1,,0.0,4.5932,0,14,0,14,1.4193,0.5864,0.1068,0.2936,11,0,88,0,0,2,8,26.4667,0,6.3062,1684,412,1272,0,2,4.0874,0,,
sensor_dropout,4,45,PASS,1.2182,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,39,0,,1,,0.375,5.121,0,22,0,22,1.6705,0.6132,0.1171,0.3054,7,0,64,0,0,2,7.1111,37.0909,0,4.5558,1704,419,1285,0,2,4.0668,0,,
sensor_dropout,5,46,PASS,1.319,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,45,0,,1,,0.013,4.5647,0,13,0,13,1.2624,0.6,0.1211,0.3172,5,0,41,0,0,2,6.8333,46.7778,0,3.6561,1794,430,1364,0,2,4.1721,0,,
sensor_dropout,6,47,PASS,1.2021,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,55,0,,1,,0.013,4.4731,0,6,0,6,1.1926,0.5978,0.1168,0.2887,12,0,99,0,0,2,6.6,24.4375,0,6.8579,1646,407,1239,0,2,4.0442,0,,
sensor_dropout,7,48,PASS,1.3427,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,62,0,,1,,0.013,4.0988,0,14,0,14,0.9761,0.6116,0.1111,0.3037,8,0,66,0,0,2,6.6,34,0,4.8228,1734,420,1314,0,2,4.1286,0,,
sensor_dropout,8,49,PASS,1.3263,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,58,0,,1,,0.013,4.5459,0,1,0,1,1.2484,0.598,0.1208,0.3028,8,0,66,0,0,2,6.6,33.8333,0,5.1282,1738,418,1320,0,2,4.1579,0,,
sensor_dropout,9,50,PASS,1.321,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,57,0,,1,,0.087,4.5566,0,1,0,1,1.2373,0.6185,0.1212,0.2962,8,0,76,0,0,2.2,6.3333,33.1667,0,5.6253,1720,410,1310,0,2,4.1951,0,,
sensor_dropout,10,51,PASS,1.3451,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,39,0,,1,,0.0,4.3696,0,20,0,20,1.1531,0.6094,0.1164,0.3236,3,0,26,0,0,2,5.2,60.8571,0,3.0656,1852,433,1419,0,2,4.2771,0,,
sensor_dropout,11,52,PASS,1.33,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,63,0,,1,,0.363,4.4493,0,0,0,0,1.1871,0.585,0.1081,0.3006,7,0,68,0,0,2,5.2308,36.6364,0,4.9823,1734,414,1320,0,2,4.1884,0,,
sensor_dropout,12,53,PASS,1.1288,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,46,0,,1,,0.088,4.1861,0,22,0,22,0.9431,0.6266,0.1155,0.2959,9,0,79,0,0,2,7.9,30.3846,0,5.6063,1670,408,1262,0,2,4.0931,0,,
sensor_dropout,13,54,PASS,1.4543,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,51,0,,1,,0.0,3.7678,0,0,0,0,0.6243,0.6097,0.1189,0.3204,3,0,26,0,0,2,5.2,60.1429,0,3.0829,1840,428,1412,0,2,4.2991,0,,
sensor_dropout,14,55,PASS,1.1164,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,33,0,,1,,0.013,4.2686,0,8,0,8,1.0576,0.6011,0.1136,0.3104,6,0,55,0,0,2,6.1111,41.1,0,4.3595,1748,421,1327,0,2,4.152,0,,
sensor_dropout,15,56,PASS,1.2305,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,55,0,,1,,0.062,4.0471,0,19,0,19,0.826,0.6225,0.1198,0.3008,7,0,62,0,0,2.2727,6.8889,36.2727,0,4.5217,1778,410,1368,0,2,4.3366,0,,
sensor_dropout,16,57,PASS,1.3272,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,42,0,,1,,0.013,4.8448,0,16,0,16,1.4935,0.6264,0.1173,0.3216,4,0,33,0,0,2,6.6,53.375,0,3.3403,1826,435,1391,0,2,4.1977,0,,
sensor_dropout,17,58,PASS,1.3641,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,103,0,,1,,0.0,3.9504,0,12,0,12,0.7916,0.6053,0.1104,0.2938,9,0,73,0,0,2,7.3,30.7692,0,5.3428,1714,413,1301,0,2,4.1501,0,,
sensor_dropout,18,59,PASS,1.2712,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,78,0,,1,,0.175,5.1511,0,14,0,14,1.6769,0.5978,0.1086,0.3111,4,0,46,0,0,2,7.6667,52.375,0,3.5762,1748,427,1321,0,2,4.0937,0,,
sensor_dropout,19,60,PASS,1.1043,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,45,0,,1,,0.0,4.4265,0,19,0,19,1.1845,0.6058,0.1208,0.305,8,0,66,0,0,2,7.3333,33.8333,0,5.325,1732,418,1314,0,2,4.1435,0,,
sensor_dropout,20,61,PASS,1.131,0.0,0.0,0.0,0,0.02,0.0,no_fusion,0,37,0,,1,,0.062,4.3941,0,13,0,13,1.2074,0.5981,0.1193,0.3149,5,0,46,0,0,2,6.5714,46.5556,0,4.3023,1850,428,1422,0,2,4.3224,0,,
confidence_error,1,42,PASS,1.2861,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,66,0,,1,,0.0,4.8406,0,0,0,0,1.4799,0.6115,0.1152,0.3318,0,0,1,0,0,2,1,110.75,0,2.1482,1924,447,1477,0,2,4.3043,0,,
confidence_error,2,43,PASS,1.2843,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,50,0,,1,,0.0,4.807,0,0,0,0,1.4452,0.6283,0.1173,0.3326,0,0,1,0,0,2,1,110.25,0,2.1533,1920,445,1475,0,2,4.3146,0,,
confidence_error,3,44,PASS,1.4275,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,50,0,,1,,0.013,4.6926,0,0,0,0,1.344,0.6155,0.1135,0.33,0,0,2,0,0,2,1,109.25,0,2.1712,1908,441,1467,0,2,4.3265,0,,
confidence_error,4,45,PASS,1.6165,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,53,0,,1,,0.0,4.794,0,0,0,0,1.4493,0.6284,0.1205,0.3313,0,0,1,0,0,2,1,110,0,2.1558,1916,444,1472,0,2,4.3153,0,,
confidence_error,5,46,PASS,1.4641,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,48,0,,1,,0.0,4.7101,0,0,0,0,1.3664,0.6159,0.1128,0.3333,0,0,1,0,0,2,1,110.25,0,2.1533,1920,445,1475,0,2,4.3146,0,,
confidence_error,6,47,PASS,1.3679,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,52,0,,1,,0.0,4.6034,0,0,0,0,1.2846,0.6166,0.11,0.3361,0,0,0,0,0,2,,111.25,0,2.1417,1926,449,1477,0,2,4.2895,0,,
confidence_error,7,48,PASS,1.3144,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,59,0,,1,,0.0,4.7706,0,0,0,0,1.4255,0.6248,0.1159,0.3354,0,0,0,0,0,2,,111.5,0,2.1392,1924,450,1474,0,2,4.2756,0,,
confidence_error,8,49,PASS,1.2631,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,50,0,,1,,0.013,4.7596,0,0,0,0,1.394,0.6303,0.1173,0.3313,0,0,0,0,0,2,,109.75,0,2.1569,1914,443,1471,0,2,4.3205,0,,
confidence_error,9,50,PASS,1.2851,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,49,0,,1,,0.0,4.1871,0,0,0,0,0.9029,0.6536,0.1232,0.3267,0,0,1,0,0,2,1,107.25,0,2.1847,1892,433,1459,0,2,4.3695,0,,
confidence_error,10,51,PASS,1.4403,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,61,0,,1,,0.0,4.6988,0,0,0,0,1.3499,0.6198,0.1151,0.33,0,0,0,0,0,2,,109.75,0,2.1569,1910,443,1467,0,2,4.3115,0,,
confidence_error,11,52,PASS,1.5358,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,47,0,,1,,0.0,4.0794,0,0,0,0,0.809,0.6258,0.1164,0.3246,0,0,3,0,0,2,1,106.5,0,2.1957,1894,430,1464,0,2,4.4047,0,,
confidence_error,12,53,PASS,1.4435,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,48,0,,1,,0.0,4.3625,0,0,0,0,1.061,0.6239,0.1098,0.3326,0,0,1,0,0,2,1,109.75,0,2.1584,1914,443,1471,0,2,4.3205,0,,
confidence_error,13,54,PASS,1.4525,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,48,0,,1,,0.0,4.25,0,0,0,0,0.9668,0.6257,0.1111,0.3254,0,0,2,0,0,2.75,1,107,0,2.2359,1884,432,1452,0,2,4.3611,0,,
confidence_error,14,55,PASS,1.3085,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,76,0,,1,,0.0,4.1635,0,0,0,0,0.8674,0.6313,0.1175,0.3237,0,0,1,0,0,2,1,107.5,0,2.182,1898,434,1464,0,2,4.3733,0,,
confidence_error,15,56,PASS,1.2938,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,57,0,,1,,0.0,4.6406,0,0,0,0,1.3239,0.6214,0.1178,0.3354,0,0,1,0,0,2,1,111.5,0,2.1407,1928,450,1478,0,2,4.2844,0,,
confidence_error,16,57,PASS,1.2958,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,46,0,,1,,0.0,4.7842,0,0,0,0,1.431,0.6407,0.1168,0.3331,0,0,1,0,0,2,1,110.25,0,2.1533,1920,445,1475,0,2,4.3146,0,,
confidence_error,17,58,PASS,1.3005,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,54,0,,1,,0.0,4.2977,0,0,0,0,0.9855,0.618,0.1131,0.3249,0,0,0,0,0,2,,107,0,2.1859,1894,432,1462,0,2,4.3843,0,,
confidence_error,18,59,PASS,1.4899,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,49,0,,1,,0.0,4.7522,0,0,0,0,1.3924,0.6271,0.1164,0.3321,0,0,0,0,0,2,,110,0,2.1544,1918,444,1474,0,2,4.3198,0,,
confidence_error,19,60,PASS,1.4795,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,51,0,,1,,0.0,4.1272,0,0,0,0,0.8478,0.6247,0.1131,0.3262,0,0,1,0,0,2,1,107,0,2.1874,1896,432,1464,0,2,4.3889,0,,
confidence_error,20,61,PASS,1.4237,0.0,0.0,0.0,0,0.0,0.35,no_fusion,0,46,0,,1,,0.0,4.7907,0,0,0,0,1.4469,0.6145,0.1142,0.3333,0,0,1,0,0,2.75,1,110.5,0,2.1962,1912,446,1466,0,2,4.287,0,,
no_fusion_matched,1,42,PASS,1.3065,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,51,0,,1,,0.075,4.4429,0,9,0,9,1.1591,0.5955,0.1177,0.3315,2,0,83,0,0,2.8333,1.2969,72.8333,0,3.0076,1914,443,1471,0,2,4.3205,0,,
no_fusion_matched,2,43,PASS,1.1301,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,55,0,,1,,0.075,4.8143,0,9,0,9,1.4575,0.6359,0.1151,0.3295,2,0,85,0,0,2,1.1806,72.8333,0,2.9831,1916,443,1473,0,2,4.3251,0,,
no_fusion_matched,3,44,PASS,1.1172,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,50,0,,1,,0.025,4.8238,0,11,0,11,1.4901,0.5953,0.1122,0.3288,2,0,85,0,0,3.5,1.2143,72.6667,0,3.1008,1906,442,1464,0,2,4.3122,0,,
no_fusion_matched,4,45,PASS,1.114,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,53,0,,1,,0.062,4.4608,0,11,0,11,1.1421,0.6405,0.1195,0.3267,4,0,83,0,0,2,1.2769,54,0,3.5227,1896,440,1456,0,2,4.3091,0,,
no_fusion_matched,5,46,PASS,1.1894,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,65,0,,1,,0.025,4.2492,0,11,0,11,0.9258,0.6443,0.122,0.3206,4,0,75,0,0,3.125,1.2097,53.125,0,3.6709,1886,433,1453,0,2,4.3557,0,,
no_fusion_matched,6,47,PASS,1.2964,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,47,0,,1,,0.038,4.3996,0,7,0,7,1.1119,0.6412,0.1226,0.3275,1,0,88,0,0,3.8,1.1892,86.6,0,2.7762,1884,438,1446,0,2,4.3014,0,,
no_fusion_matched,7,48,PASS,1.5312,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,47,0,,1,,0.025,3.9502,0,7,0,7,0.7177,0.6302,0.1158,0.322,2,0,78,0,0,5.8,1.1818,70.3333,0,3.6824,1888,428,1460,0,2,4.4112,0,,
no_fusion_matched,8,49,PASS,1.4982,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,59,0,,1,,0.013,4.7122,0,8,0,8,1.3489,0.5887,0.1133,0.3275,3,0,81,0,0,3.7143,1.1912,62.1429,0,3.4082,1908,442,1466,0,2,4.3167,0,,
no_fusion_matched,9,50,PASS,1.1541,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,53,0,,1,,0.025,4.7386,0,8,0,8,1.41,0.6544,0.1182,0.3328,2,0,104,0,0,2.8333,1.2683,73.6667,0,3.1209,1914,448,1466,0,2,4.2723,0,,
no_fusion_matched,10,51,PASS,1.2726,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,53,0,,1,,0.1,4.0092,0,16,0,16,0.7486,0.6465,0.1144,0.3241,3,0,84,0,0,2,1.2727,60.7143,0,3.4129,1882,432,1450,0,2,4.3565,0,,
no_fusion_matched,11,52,PASS,1.3372,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,54,0,,1,,0.075,4.843,0,5,0,5,1.4901,0.6326,0.1096,0.3293,2,0,90,0,0,2.5,1.1842,72.6667,0,2.9444,1892,442,1450,0,2,4.2805,0,,
no_fusion_matched,12,53,PASS,1.4691,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,51,0,,1,,0.025,4.6266,0,10,0,10,1.2772,0.6418,0.1218,0.328,2,0,80,0,0,4.8333,1.25,72.3333,0,3.0915,1902,440,1462,0,2,4.3227,0,,
no_fusion_matched,13,54,PASS,1.7216,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,50,0,,1,,0.025,4.472,0,10,0,10,1.1843,0.6074,0.1072,0.3326,5,0,84,0,0,2,1.4,48.7778,0,4.1047,1918,448,1470,0,2,4.2812,0,,
no_fusion_matched,14,55,PASS,1.3671,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,51,0,,1,,0.038,4.0616,0,15,0,15,0.7915,0.6086,0.1077,0.3243,3,0,89,0,0,2.4286,1.2535,60.7143,0,3.4641,1886,432,1454,0,2,4.3657,0,,
no_fusion_matched,15,56,PASS,1.2661,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,47,0,,1,,0.062,4.5578,0,11,0,11,1.2567,0.6226,0.1247,0.3315,3,0,89,0,0,3.8333,1.2361,62.4286,0,3.5722,1912,444,1468,0,2,4.3063,0,,
no_fusion_matched,16,57,PASS,1.293,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,44,0,,1,,0.038,4.8323,0,12,0,12,1.4699,0.6045,0.1165,0.3267,2,0,86,0,0,2.5,1.3231,72.1667,0,2.973,1894,439,1455,0,2,4.3144,0,,
no_fusion_matched,17,58,PASS,1.7568,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,63,0,,1,,0.038,3.9597,0,12,0,12,0.7149,0.6432,0.1074,0.3226,5,0,91,0,0,3.625,1.2817,47.2222,0,4.1676,1892,434,1458,0,2,4.3594,0,,
no_fusion_matched,18,59,PASS,1.5719,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,50,0,,1,,0.025,4.4656,0,14,0,14,1.1702,0.6357,0.1118,0.3303,1,0,82,0,0,2.6,1.2239,87.2,0,2.6811,1902,441,1461,0,2,4.3129,0,,
no_fusion_matched,19,60,PASS,1.897,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,60,0,,1,,0.038,4.682,0,10,0,10,1.3643,0.631,0.116,0.3275,3,0,79,0,0,4.8571,1.2344,62.1429,0,3.5783,1914,442,1472,0,2,4.3303,0,,
no_fusion_matched,20,61,PASS,1.3685,0.0,0.2,1.5,0,0.0,0.15,no_fusion,0,59,0,,1,,0.038,4.4498,0,13,0,13,1.1248,0.6057,0.1154,0.3288,2,0,83,0,0,2.3333,1.2769,72.5,0,2.965,1904,441,1463,0,2,4.3175,0,,
naive_fusion,1,42,PASS,1.3194,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,49,0,,1,,0.075,4.3601,0,12,0,12,1.0878,0.5971,0.1173,0.3333,2,0,84,0,0,2.8333,1.2923,73.1667,0,2.9973,1918,1473,445,0,2,4.3101,0,,
naive_fusion,2,43,PASS,1.4874,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,65,0,,1,,0.075,4.7822,0,8,0,8,1.4382,0.6323,0.1179,0.3285,2,0,86,0,0,2,1.1781,73,0,2.9834,1918,1474,444,0,2,4.3198,0,,
naive_fusion,3,44,PASS,1.1709,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,55,0,,1,,0.025,4.8492,0,8,0,8,1.5111,0.5977,0.1114,0.3285,1,0,84,0,0,3.4,1.1831,87.4,0,2.7663,1904,1462,442,0,2,4.3077,0,,
naive_fusion,4,45,PASS,1.0791,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,49,0,,1,,0.062,4.9039,0,9,0,9,1.543,0.6443,0.1256,0.3308,1,0,82,0,0,2,1.1714,87.6,0,2.6343,1902,1459,443,0,2,4.2935,0,,
naive_fusion,5,46,PASS,1.1393,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,45,0,,1,,0.025,4.2952,0,8,0,8,0.995,0.6257,0.1203,0.3223,5,0,84,0,0,4,1.2537,47,0,4.2275,1888,1456,432,0,2,4.3704,0,,
naive_fusion,6,47,PASS,1.0843,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,39,0,,1,,0.038,4.3375,0,8,0,8,1.0638,0.6452,0.1224,0.33,0,0,81,0,0,4.25,1.2462,108.5,0,2.455,1894,1456,438,0,2,4.3242,0,,
naive_fusion,7,48,PASS,1.1352,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,53,0,,1,,0.025,4.1381,0,8,0,8,0.8674,0.6248,0.1167,0.3208,2,0,80,0,0,5.1667,1.194,70.5,0,3.2724,1886,1457,429,0,2,4.3963,0,,
naive_fusion,8,49,PASS,1.3193,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,56,0,,1,,0.013,4.6854,0,12,0,12,1.3205,0.5737,0.1194,0.3283,2,0,86,0,0,4.6667,1.2647,72.6667,0,3.2666,1912,1470,442,0,2,4.3258,0,,
naive_fusion,9,50,PASS,1.3089,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,57,0,,1,,0.025,4.8921,0,14,0,14,1.5415,0.6553,0.1188,0.3326,2,0,104,0,0,2.8333,1.2683,73.6667,0,3.1209,1914,1466,448,0,2,4.2723,0,,
naive_fusion,10,51,PASS,1.3702,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,44,0,,1,,0.1,4.2971,0,10,0,10,0.9879,0.6619,0.1147,0.3198,5,0,104,0,0,3.1111,1.3333,46.8889,0,4.1169,1876,1445,431,0,2,4.3527,0,,
naive_fusion,11,52,PASS,1.2843,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,62,0,,1,,0.075,4.8508,0,11,0,11,1.5237,0.6038,0.1122,0.3308,0,0,82,0,0,2.75,1.1549,110.25,0,2.337,1902,1457,445,0,2,4.2742,0,,
naive_fusion,12,53,PASS,1.1122,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,48,0,,1,,0.025,4.7529,0,9,0,9,1.3877,0.6364,0.1231,0.3282,2,0,84,0,0,6.3333,1.2537,72.5,0,3.156,1904,1463,441,0,2,4.3175,0,,
naive_fusion,13,54,PASS,1.1081,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,47,0,,1,,0.025,4.7241,0,8,0,8,1.418,0.6396,0.1107,0.3344,3,0,83,0,0,2,1.3387,63.1429,0,3.1472,1922,1473,449,0,2,4.2806,0,,
naive_fusion,14,55,PASS,1.1735,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,51,0,,1,,0.038,4.3897,0,8,0,8,1.0716,0.619,0.1139,0.3318,2,0,95,0,0,3,1.2667,73.1667,0,3.1665,1914,1469,445,0,2,4.3011,0,,
naive_fusion,15,56,PASS,1.1351,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,46,0,,1,,0.062,4.8276,0,13,0,13,1.4779,0.6111,0.1206,0.3321,3,0,72,0,0,3.3333,1.2203,62.7143,0,3.5522,1922,1476,446,0,2,4.3094,0,,
naive_fusion,16,57,PASS,1.2345,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,45,0,,1,,0.038,4.8623,0,12,0,12,1.4974,0.634,0.1136,0.3318,1,0,79,0,0,2.6,1.2344,87.8,0,2.7476,1914,1470,444,0,2,4.3108,0,,
naive_fusion,17,58,PASS,1.3467,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,63,0,,1,,0.038,4.0561,0,12,0,12,0.7915,0.6381,0.1125,0.3193,4,0,86,0,0,2.5,1.1944,52.625,0,3.6677,1886,1457,429,0,2,4.3963,0,,
naive_fusion,18,59,PASS,1.4702,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,45,0,,1,,0.025,4.3776,0,6,0,6,1.0966,0.6282,0.1189,0.3277,1,0,77,0,0,2.6,1.2222,86.4,0,2.6879,1892,1455,437,0,2,4.3295,0,,
naive_fusion,19,60,PASS,1.8091,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,55,0,,1,,0.038,4.8192,0,10,0,10,1.5044,0.6321,0.116,0.327,4,0,81,0,0,4.625,1.2462,54.375,0,3.8388,1902,1459,443,0,2,4.2935,0,,
naive_fusion,20,61,PASS,1.1007,0.0,0.2,1.5,0,0.0,0.15,naive_fusion,0,52,0,,1,,0.038,4.4699,0,13,0,13,1.1549,0.6077,0.1181,0.3313,1,0,78,0,0,2.6,1.2581,87.8,0,2.6631,1914,1470,444,0,2,4.3108,0,,
trust_weighted_fusion,1,42,PASS,1.1294,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,52,0,,1,,0.075,4.2036,0,15,0,15,0.9228,0.6075,0.1201,0.3208,3,0,88,0,0,3,1.2754,60.4286,0,3.5425,1876,1446,430,0,2,4.3628,0,,
trust_weighted_fusion,2,43,PASS,1.1385,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,56,0,,1,,0.075,4.7914,0,9,0,9,1.441,0.6356,0.1151,0.3293,2,0,85,0,0,2,1.1806,72.8333,0,2.9831,1916,1473,443,0,2,4.3251,0,,
trust_weighted_fusion,3,44,PASS,1.1098,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,52,0,,1,,0.025,4.7857,0,16,0,16,1.4494,0.5938,0.1119,0.3298,1,0,79,0,0,3.75,1.1791,87.4,0,2.8591,1906,1464,442,0,2,4.3122,0,,
trust_weighted_fusion,4,45,PASS,1.2634,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,50,0,,1,,0.062,4.3479,0,7,0,7,1.053,0.627,0.1196,0.3234,3,0,88,0,0,2,1.2055,60.8571,0,3.3303,1884,1451,433,0,2,4.351,0,,
trust_weighted_fusion,5,46,PASS,1.602,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,44,0,,1,,0.025,4.2989,0,9,0,9,0.9961,0.6249,0.1201,0.3228,5,0,84,0,0,4,1.2537,47.1111,0,4.2181,1890,1457,433,0,2,4.3649,0,,
