scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_positive,29,5.8,2,24.727,10.583,50.0,50.0,,,86.0,90.0,86.0,90.0,false_positive,avoidance,3,1,100.307,uav_0,11.279,False,False,False,False,False
false_positive,29,5.8,3,21.002,25.338,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,91.873,uav_1,11.545,False,False,False,False,False
false_positive,30,6.0,0,13.74,9.745,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,113.502,uav_2,11.314,False,False,False,False,False
false_positive,30,6.0,1,9.785,24.627,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,106.053,uav_3,11.563,False,False,False,False,False
false_positive,30,6.0,2,24.997,10.877,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,99.909,uav_0,11.314,False,False,False,False,False
false_positive,30,6.0,3,21.307,25.597,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,91.473,uav_1,11.563,False,False,False,False,False
false_positive,31,6.2,0,13.972,10.071,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,113.107,uav_2,11.35,False,False,False,False,False
false_positive,31,6.2,1,10.069,24.908,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,105.654,uav_3,11.582,False,False,False,False,False
false_positive,31,6.2,2,25.268,11.171,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,99.51,uav_0,11.35,False,False,False,False,False
false_positive,31,6.2,3,21.612,25.855,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,91.073,uav_1,11.582,False,False,False,False,False
false_positive,32,6.4,0,14.203,10.397,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,112.713,uav_2,11.387,False,False,False,False,False
false_positive,32,6.4,1,10.352,25.19,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,105.255,uav_3,11.602,False,False,False,False,False
false_positive,32,6.4,2,25.54,11.465,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,99.112,uav_0,11.387,False,False,False,False,False
false_positive,32,6.4,3,21.918,26.113,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,90.673,uav_1,11.602,False,False,False,False,False
false_positive,33,6.6,0,14.433,10.724,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,112.319,uav_2,11.425,False,False,False,False,False
false_positive,33,6.6,1,10.635,25.473,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.856,uav_3,11.623,False,False,False,False,False
false_positive,33,6.6,2,25.811,11.759,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,98.713,uav_0,11.425,False,False,False,False,False
false_positive,33,6.6,3,22.224,26.371,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,90.273,uav_1,11.623,False,False,False,False,False
false_positive,34,6.8,0,14.663,11.052,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.925,uav_2,11.464,False,False,False,False,False
false_positive,34,6.8,1,10.917,25.757,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.457,uav_3,11.645,False,False,False,False,False
false_positive,34,6.8,2,26.083,12.052,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,98.315,uav_0,11.464,False,False,False,False,False
false_positive,34,6.8,3,22.53,26.629,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,89.873,uav_1,11.645,False,False,False,False,False
false_positive,35,7.0,0,14.892,11.38,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.532,uav_2,11.504,False,False,False,False,False
false_positive,35,7.0,1,11.198,26.042,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.058,uav_3,11.668,False,False,False,False,False
false_positive,35,7.0,2,26.355,12.346,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,97.917,uav_0,11.504,False,False,False,False,False
false_positive,35,7.0,3,22.836,26.886,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,89.473,uav_1,11.668,False,False,False,False,False
false_positive,36,7.2,0,15.12,11.708,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.138,uav_2,11.61,False,False,False,False,False
false_positive,36,7.2,1,11.479,26.327,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.659,uav_3,11.609,False,False,False,False,False
false_positive,36,7.2,2,26.7,12.549,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,97.546,uav_0,11.61,False,False,False,False,False
false_positive,36,7.2,3,23.053,27.222,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,89.088,uav_1,11.609,False,False,False,False,False
false_positive,37,7.4,0,15.505,11.6,50.0,50.0,,,94.0,90.0,94.0,90.0,false_positive,avoidance,2,1,110.941,uav_2,11.534,False,False,False,False,False
false_positive,37,7.4,1,11.761,26.61,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.261,uav_3,11.631,False,False,False,False,False
false_positive,37,7.4,2,26.973,12.841,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,97.148,uav_0,11.534,False,False,False,False,False
false_positive,37,7.4,3,23.359,27.48,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,88.688,uav_1,11.631,False,False,False,False,False
false_positive,38,7.6,0,15.744,11.921,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.545,uav_2,11.562,False,False,False,False,False
false_positive,38,7.6,1,11.684,27.003,50.0,50.0,,,90.0,94.0,90.0,94.0,false_positive,avoidance,2,1,103.064,uav_3,11.925,False,False,False,False,False
false_positive,38,7.6,2,27.242,13.137,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,96.749,uav_0,11.562,False,False,False,False,False
false_positive,38,7.6,3,23.581,27.813,50.0,50.0,,,90.0,86.0,90.0,86.0,false_positive,avoidance,2,1,88.302,uav_1,11.925,False,False,False,False,False
false_positive,39,7.8,0,15.982,12.242,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.15,uav_2,11.59,False,False,False,False,False
false_positive,39,7.8,1,11.405,27.29,50.0,50.0,,,90.0,94.0,90.0,94.0,false_positive,avoidance,2,1,103.089,uav_3,12.507,False,False,False,False,False
false_positive,39,7.8,2,27.512,13.432,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,1,0,96.351,uav_0,11.59,False,False,False,False,False
false_positive,39,7.8,3,23.888,28.069,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,1,0,87.902,uav_1,12.507,False,False,False,False,False
