scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,18,3.6,0,10.788,6.476,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,117.901,uav_2,10.921,False,False,False,False,False
false_negative,18,3.6,1,6.986,21.672,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,110.103,uav_3,12.539,False,False,False,False,False
false_negative,18,3.6,2,21.499,8.605,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,103.853,uav_0,10.921,False,False,False,False,False
false_negative,18,3.6,3,19.499,20.87,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,move,0,0,95.98,uav_2,12.426,False,False,False,False,False
false_negative,19,3.8,0,11.068,6.761,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,117.501,uav_2,10.987,False,False,False,False,False
false_negative,19,3.8,1,7.214,22.001,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,109.715,uav_3,12.517,False,False,False,False,False
false_negative,19,3.8,2,21.876,8.739,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,103.514,uav_0,10.987,False,False,False,False,False
false_negative,19,3.8,3,19.706,21.213,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,95.596,uav_1,12.517,False,False,False,False,False
false_negative,20,4.0,0,11.341,7.054,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,117.101,uav_2,11.046,False,False,False,False,False
false_negative,20,4.0,1,7.443,22.329,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,109.327,uav_3,12.495,False,False,False,False,False
false_negative,20,4.0,2,22.226,8.934,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,103.145,uav_0,11.046,False,False,False,False,False
false_negative,20,4.0,3,19.914,21.554,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,95.212,uav_1,12.495,False,False,False,False,False
false_negative,21,4.2,0,11.608,7.352,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,116.702,uav_2,11.029,False,False,False,False,False
false_negative,21,4.2,1,7.745,22.591,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,108.927,uav_3,12.487,False,False,False,False,False
false_negative,21,4.2,2,22.473,9.248,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,move,0,0,102.745,uav_0,11.029,False,False,False,False,False
false_negative,21,4.2,3,20.208,21.825,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,move,0,0,94.812,uav_1,12.487,False,False,False,False,False
false_negative,22,4.4,0,11.89,7.635,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,116.302,uav_2,11.015,False,False,False,False,False
false_negative,22,4.4,1,7.974,22.919,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,108.539,uav_3,12.376,False,False,False,False,False
