time_step,uav_id,uav_x,uav_y,true_target_x,true_target_y,true_target_vx,true_target_vy,radar_id,true_range,true_bearing,true_radial_velocity,measured_range,measured_bearing,measured_radial_velocity,detected_x,detected_y,radar_confidence,radar_snr,radar_track_id,track_status,false_alarm_flag,missed_detection_flag,clutter_flag,dropout_flag,latency_steps,fusion_mode,fused_x,fused_y,action_taken,collision_risk_flag,near_miss_flag,unnecessary_avoidance_flag,missed_response_flag,mission_success_flag,formation_error
277,2,83.7853,84.426,50.0,50.0,0.0,0.0,2,47.8662,-2.35004,1.8413,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.4248
278,0,84.3922,72.1784,50.0,50.0,0.0,0.0,0,40.5733,-2.57359,1.7471,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2981
278,1,82.0606,77.5084,50.0,50.0,0.0,0.0,1,41.8784,-2.4363,1.8288,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2981
278,2,83.933,84.7977,50.0,50.0,0.0,0.0,2,48.2348,-2.3468,1.8438,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2981
279,0,84.582,72.5305,50.0,50.0,0.0,0.0,0,40.9232,-2.56883,1.7517,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1794
279,1,82.2341,77.8688,50.0,50.0,0.0,0.0,1,42.2444,-2.43246,1.8318,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1794
279,2,84.0807,85.1694,50.0,50.0,0.0,0.0,2,48.6038,-2.34361,1.8463,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1794
280,0,84.7719,72.8826,50.0,50.0,0.0,0.0,0,41.274,-2.56416,1.7562,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0686
280,1,82.4076,78.2292,50.0,50.0,0.0,0.0,1,42.6111,-2.4287,1.8349,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0686
280,2,84.2284,85.5412,50.0,50.0,0.0,0.0,2,48.9733,-2.34047,1.8487,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0686
281,0,84.9617,73.2347,50.0,50.0,0.0,0.0,0,41.6257,-2.55956,1.7606,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9659
281,1,82.5811,78.5896,50.0,50.0,0.0,0.0,1,42.9784,-2.42499,1.8378,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9659
281,2,84.3761,85.9129,50.0,50.0,0.0,0.0,2,49.3432,-2.33738,1.851,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9659
282,0,85.1515,73.5868,50.0,50.0,0.0,0.0,0,41.9782,-2.55504,1.7649,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.8715
282,1,82.7546,78.95,50.0,50.0,0.0,0.0,1,43.3462,-2.42135,1.8407,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.8715
282,2,84.5238,86.2846,50.0,50.0,0.0,0.0,2,49.7137,-2.33433,1.8533,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.8715
283,0,85.3413,73.9389,50.0,50.0,0.0,0.0,0,42.3316,-2.55059,1.769,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.786
283,1,82.9281,79.3105,50.0,50.0,0.0,0.0,1,43.7146,-2.41777,1.8434,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.786
283,2,84.6715,86.6564,50.0,50.0,0.0,0.0,2,50.0846,-2.33133,1.8556,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.786
284,0,85.5311,74.291,50.0,50.0,0.0,0.0,0,42.6858,-2.54622,1.7731,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.71
284,1,83.1016,79.6709,50.0,50.0,0.0,0.0,1,44.0836,-2.41425,1.8462,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.71
284,2,84.8192,87.0281,50.0,50.0,0.0,0.0,2,50.4559,-2.32837,1.8578,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.71
285,0,85.7209,74.6431,50.0,50.0,0.0,0.0,0,43.0408,-2.54192,1.777,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.6444
285,1,83.2751,80.0313,50.0,50.0,0.0,0.0,1,44.4531,-2.41079,1.8488,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.6444
285,2,84.9669,87.3998,50.0,50.0,0.0,0.0,2,50.8277,-2.32546,1.8599,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.6444
286,0,85.9108,74.9952,50.0,50.0,0.0,0.0,0,43.3966,-2.53769,1.7809,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5904
286,1,83.4486,80.3917,50.0,50.0,0.0,0.0,1,44.8231,-2.40739,1.8514,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5904
286,2,85.1146,87.7716,50.0,50.0,0.0,0.0,2,51.1999,-2.32259,1.862,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5904
287,0,86.1006,75.3472,50.0,50.0,0.0,0.0,0,43.7532,-2.53353,1.7847,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5491
287,1,83.6221,80.7521,50.0,50.0,0.0,0.0,1,45.1936,-2.40404,1.8539,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5491
287,2,85.2623,88.1433,50.0,50.0,0.0,0.0,2,51.5725,-2.31976,1.8641,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5491
288,0,86.2904,75.6993,50.0,50.0,0.0,0.0,0,44.1105,-2.52944,1.7884,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4524
288,1,83.7956,81.1125,50.0,50.0,0.0,0.0,1,45.5647,-2.40075,1.8564,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4524
289,0,86.4802,76.0514,50.0,50.0,0.0,0.0,0,44.4685,-2.52541,1.792,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3895
289,1,83.9692,81.4729,50.0,50.0,0.0,0.0,1,45.9362,-2.39751,1.8588,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3895
290,0,86.67,76.4035,50.0,50.0,0.0,0.0,0,44.8273,-2.52145,1.7955,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3621
290,1,84.1427,81.8333,50.0,50.0,0.0,0.0,1,46.3082,-2.39432,1.8611,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3621
291,0,86.8598,76.7556,50.0,50.0,0.0,0.0,0,45.1867,-2.51755,1.7989,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3703
291,1,84.3162,82.1937,50.0,50.0,0.0,0.0,1,46.6806,-2.39118,1.8634,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.3703
292,0,87.0497,77.1077,50.0,50.0,0.0,0.0,0,45.5468,-2.51371,1.8022,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.412
292,1,84.4897,82.5541,50.0,50.0,0.0,0.0,1,47.0535,-2.3881,1.8656,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.412
293,0,87.2395,77.4598,50.0,50.0,0.0,0.0,0,45.9076,-2.50993,1.8055,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4839
293,1,84.6632,82.9145,50.0,50.0,0.0,0.0,1,47.4269,-2.38506,1.8678,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4839
294,0,87.4293,77.8119,50.0,50.0,0.0,0.0,0,46.269,-2.50621,1.8087,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5815
294,1,84.8367,83.275,50.0,50.0,0.0,0.0,1,47.8007,-2.38206,1.87,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5815
295,0,87.6191,78.164,50.0,50.0,0.0,0.0,0,46.631,-2.50255,1.8118,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.6995
295,1,85.0102,83.6354,50.0,50.0,0.0,0.0,1,48.1749,-2.37912,1.872,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.6995
296,0,87.8089,78.5161,50.0,50.0,0.0,0.0,0,46.9937,-2.49895,1.8148,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.833
296,1,85.1837,83.9958,50.0,50.0,0.0,0.0,1,48.5495,-2.37622,1.8741,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.833
297,0,87.9987,78.8682,50.0,50.0,0.0,0.0,0,47.357,-2.4954,1.8178,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9767
297,1,85.3572,84.3562,50.0,50.0,0.0,0.0,1,48.9245,-2.37336,1.8761,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.9767
298,0,88.1886,79.2203,50.0,50.0,0.0,0.0,0,47.7208,-2.4919,1.8207,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1259
298,1,85.5307,84.7166,50.0,50.0,0.0,0.0,1,49.2999,-2.37055,1.878,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.1259
299,0,88.3784,79.5724,50.0,50.0,0.0,0.0,0,48.0852,-2.48846,1.8235,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2763
299,1,85.7042,85.077,50.0,50.0,0.0,0.0,1,49.6757,-2.36778,1.8799,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.2763
300,0,88.5682,79.9245,50.0,50.0,0.0,0.0,0,48.4502,-2.48507,1.8263,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.4238
300,1,85.8778,85.4374,50.0,50.0,0.0,0.0,1,50.0519,-2.36506,1.8818,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.4238
301,0,88.758,80.2766,50.0,50.0,0.0,0.0,0,48.8158,-2.48173,1.829,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.5645
301,1,86.0513,85.7978,50.0,50.0,0.0,0.0,1,50.4284,-2.36237,1.8836,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.5645
302,0,88.9478,80.6286,50.0,50.0,0.0,0.0,0,49.1818,-2.47844,1.8317,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.6943
302,1,86.2248,86.1582,50.0,50.0,0.0,0.0,1,50.8053,-2.35972,1.8853,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.6943
303,0,89.1376,80.9807,50.0,50.0,0.0,0.0,0,49.5484,-2.4752,1.8343,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.8179
303,1,86.6122,86.0585,50.0,50.0,0.0,0.0,1,51.1825,-2.35711,1.0188,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.8179
304,0,89.3275,81.3328,50.0,50.0,0.0,0.0,0,49.9155,-2.472,1.8368,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.9166
304,1,86.7691,86.4265,50.0,50.0,0.0,0.0,1,51.3874,-2.36381,1.85,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.9166
305,0,89.5173,81.6849,50.0,50.0,0.0,0.0,0,50.2832,-2.46886,1.8393,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.9953
305,1,86.9261,86.7944,50.0,50.0,0.0,0.0,1,51.7577,-2.36088,1.8522,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.9953
306,0,89.8568,81.4734,50.0,50.0,0.0,0.0,0,50.6513,-2.46576,0.6627,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.8953
306,1,87.3227,86.8459,50.0,50.0,0.0,0.0,1,52.1283,-2.35798,1.5867,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.8953
307,0,90.0316,81.8332,50.0,50.0,0.0,0.0,0,50.7852,-2.47319,1.8008,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.924
307,1,87.4629,87.2205,50.0,50.0,0.0,0.0,1,52.4462,-2.36262,1.8148,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.924
308,0,90.2064,82.1929,50.0,50.0,0.0,0.0,0,51.1457,-2.46978,1.8038,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.9538
308,1,87.8317,87.3755,50.0,50.0,0.0,0.0,1,52.8095,-2.35944,1.8541,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.9538
309,0,90.3812,82.5527,50.0,50.0,0.0,0.0,0,51.5067,-2.46643,1.8067,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.9417
309,1,87.9561,87.7556,50.0,50.0,0.0,0.0,1,53.1805,-2.36226,1.7785,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.9417
310,0,90.7784,82.5052,50.0,50.0,0.0,0.0,0,51.8683,-2.46312,1.3968,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.7485
310,1,88.0806,88.1358,50.0,50.0,0.0,0.0,1,53.5365,-2.35884,1.7816,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.7485
311,0,90.9363,82.8726,50.0,50.0,0.0,0.0,0,52.1485,-2.46861,1.7629,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.6952
311,1,88.205,88.5159,50.0,50.0,0.0,0.0,1,53.8931,-2.35547,1.7846,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.6952
312,0,91.3347,82.9092,50.0,50.0,0.0,0.0,0,52.5014,-2.46501,1.6673,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,avoidance,False,True,False,False,False,3.4893
312,1,88.3294,88.8961,50.0,50.0,0.0,0.0,1,54.2503,-2.35214,1.7876,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.4893
313,0,91.4754,83.2836,50.0,50.0,0.0,0.0,0,52.8353,-2.4692,1.7166,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.4017
313,1,88.4538,89.2763,50.0,50.0,0.0,0.0,1,54.6082,-2.34886,1.7906,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.4017
314,0,91.6162,83.658,50.0,50.0,0.0,0.0,0,53.179,-2.46534,1.7205,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.2972
314,1,88.5783,89.6564,50.0,50.0,0.0,0.0,1,54.9666,-2.34561,1.7934,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.2972
315,0,91.7569,84.0324,50.0,50.0,0.0,0.0,0,53.5235,-2.46153,1.7244,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,3.1763
315,1,88.7027,90.0366,50.0,50.0,0.0,0.0,1,55.3255,-2.34241,1.7963,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.1763
316,0,91.8976,84.4069,50.0,50.0,0.0,0.0,0,53.8688,-2.45776,1.7282,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,3.0404
316,1,88.8271,90.4167,50.0,50.0,0.0,0.0,1,55.6851,-2.33926,1.799,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,3.0404
317,0,92.0384,84.7813,50.0,50.0,0.0,0.0,0,54.2148,-2.45405,1.7319,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,2.8921
317,1,88.9516,90.7969,50.0,50.0,0.0,0.0,1,56.0451,-2.33614,1.8017,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.8921
318,0,92.1791,85.1557,50.0,50.0,0.0,0.0,0,54.5615,-2.45038,1.7356,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,False,False,2.7348
318,1,89.076,91.177,50.0,50.0,0.0,0.0,1,56.4058,-2.33306,1.8044,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.7348
319,0,92.3199,85.5301,50.0,50.0,0.0,0.0,0,54.909,-2.44676,1.7392,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,True,False,True,False,2.5726
319,1,89.2004,91.5572,50.0,50.0,0.0,0.0,1,56.7669,-2.33002,1.807,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.5726
320,0,92.4606,85.9046,50.0,50.0,0.0,0.0,0,55.2572,-2.44319,1.7427,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4096
320,1,89.3249,91.9373,50.0,50.0,0.0,0.0,1,57.1286,-2.32702,1.8096,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.4096
321,0,92.6013,86.279,50.0,50.0,0.0,0.0,0,55.6061,-2.43966,1.7462,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.2506
321,1,89.4493,92.3175,50.0,50.0,0.0,0.0,1,57.4907,-2.32406,1.8121,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.2506
322,0,92.7421,86.6534,50.0,50.0,0.0,0.0,0,55.9557,-2.43617,1.7495,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.1818
323,0,92.8828,87.0278,50.0,50.0,0.0,0.0,0,56.3059,-2.43273,1.7529,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.1171
324,0,93.0235,87.4022,50.0,50.0,0.0,0.0,0,56.6568,-2.42933,1.7561,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.0581
325,0,93.1643,87.7767,50.0,50.0,0.0,0.0,0,57.0084,-2.42598,1.7593,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,False,2.006
326,0,93.305,88.1511,50.0,50.0,0.0,0.0,0,57.3605,-2.42266,1.7625,,,,,,,0.0,,,False,False,False,False,0,no_fusion,,,move,False,False,False,False,True,1.9617
0,0,5.2893,5.2763,50.0,50.0,0.0,0.0,0,63.6396,0.7854,-1.9995,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8848
0,1,5.293,15.2723,50.0,50.0,0.0,0.0,1,57.0088,0.66104,-1.9923,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8848
0,2,15.2564,5.307,50.0,50.0,0.0,0.0,2,57.0088,0.90975,-1.9988,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8848
0,3,15.2905,15.275,50.0,50.0,0.0,0.0,3,49.4975,0.7854,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8848
1,0,5.5785,5.5525,50.0,50.0,0.0,0.0,0,63.2397,0.78554,-1.9995,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8657
1,1,5.586,15.5446,50.0,50.0,0.0,0.0,1,56.6103,0.66042,-1.9922,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8657
1,2,15.5129,5.614,50.0,50.0,0.0,0.0,2,56.609,0.91,-1.9988,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8657
1,3,15.581,15.55,50.0,50.0,0.0,0.0,3,49.0976,0.78562,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8657
2,0,5.8678,5.8288,50.0,50.0,0.0,0.0,0,62.8398,0.78569,-1.9995,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8467
2,1,5.879,15.8169,50.0,50.0,0.0,0.0,1,56.2119,0.6598,-1.9921,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8467
2,2,15.7693,5.921,50.0,50.0,0.0,0.0,2,56.2093,0.91025,-1.9988,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8467
2,3,15.8714,15.825,50.0,50.0,0.0,0.0,3,48.6978,0.78585,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8467
3,0,6.1571,6.1051,50.0,50.0,0.0,0.0,0,62.4399,0.78584,-1.9995,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8278
3,1,6.172,16.0893,50.0,50.0,0.0,0.0,1,55.8135,0.65916,-1.992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8278
3,2,16.0257,6.228,50.0,50.0,0.0,0.0,2,55.8095,0.9105,-1.9987,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8278
3,3,16.1619,16.1,50.0,50.0,0.0,0.0,3,48.2979,0.78608,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8278
4,0,6.4463,6.3813,50.0,50.0,0.0,0.0,0,62.04,0.78599,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8091
4,1,6.465,16.3616,50.0,50.0,0.0,0.0,1,55.4151,0.65851,-1.9918,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8091
4,2,16.2821,6.535,50.0,50.0,0.0,0.0,2,55.4098,0.91076,-1.9987,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8091
4,3,16.4524,16.375,50.0,50.0,0.0,0.0,3,47.8981,0.78631,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.8091
5,0,6.7356,6.6576,50.0,50.0,0.0,0.0,0,61.6402,0.78614,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7905
5,1,6.758,16.6339,50.0,50.0,0.0,0.0,1,55.0168,0.65786,-1.9917,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7905
5,2,16.5386,6.842,50.0,50.0,0.0,0.0,2,55.01,0.91102,-1.9987,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7905
5,3,16.7429,16.6499,50.0,50.0,0.0,0.0,3,47.4983,0.78655,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7905
6,0,7.0249,6.9339,50.0,50.0,0.0,0.0,0,61.2403,0.7863,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.772
6,1,7.051,16.9062,50.0,50.0,0.0,0.0,1,54.6184,0.65719,-1.9916,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.772
6,2,16.795,7.1489,50.0,50.0,0.0,0.0,2,54.6103,0.91128,-1.9987,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.772
6,3,17.0334,16.9249,50.0,50.0,0.0,0.0,3,47.0984,0.78679,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.772
7,0,7.3141,7.2101,50.0,50.0,0.0,0.0,0,60.8404,0.78646,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7536
7,1,7.344,17.1785,50.0,50.0,0.0,0.0,1,54.2201,0.65652,-1.9915,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7536
7,2,17.0514,7.4559,50.0,50.0,0.0,0.0,2,54.2106,0.91155,-1.9987,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7536
7,3,17.3239,17.1999,50.0,50.0,0.0,0.0,3,46.6986,0.78704,-1.9992,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7536
8,0,7.6034,7.4864,50.0,50.0,0.0,0.0,0,60.4405,0.78661,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7354
8,1,7.637,17.4508,50.0,50.0,0.0,0.0,1,53.8218,0.65583,-1.9914,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7354
8,2,17.3079,7.7629,50.0,50.0,0.0,0.0,2,53.8108,0.91183,-1.9986,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7354
8,3,17.6143,17.4749,50.0,50.0,0.0,0.0,3,46.2988,0.78729,-1.9991,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7354
9,0,7.8927,7.7627,50.0,50.0,0.0,0.0,0,60.0406,0.78678,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7173
9,1,7.9299,17.7231,50.0,50.0,0.0,0.0,1,53.4236,0.65514,-1.9912,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7173
9,2,17.5643,8.0699,50.0,50.0,0.0,0.0,2,53.4111,0.9121,-1.9986,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7173
9,3,17.9048,17.7499,50.0,50.0,0.0,0.0,3,45.8989,0.78755,-1.9991,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.7173
10,0,8.182,8.0389,50.0,50.0,0.0,0.0,0,59.6407,0.78694,-1.9994,,,,,,,0.0,,,False,False,False,False,0,naive_fusion,,,move,False,False,False,False,False,3.6993
