scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
sensor_noise,527,105.4,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,527,105.4,1,83.244,80.246,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.324,7.245,39.944,uav_3,7.245,False,False,False,False,False
sensor_noise,527,105.4,2,80.365,94.384,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,7.139,11.837,48.777,uav_3,11.837,False,False,False,False,False
sensor_noise,527,105.4,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.245,47.17,uav_1,7.245,False,False,False,False,True
sensor_noise,528,105.6,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,528,105.6,1,83.364,79.864,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.616,7.449,39.777,uav_3,7.449,False,False,False,False,False
sensor_noise,528,105.6,2,80.567,94.039,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,6.769,11.445,48.608,uav_3,11.445,False,False,False,False,False
sensor_noise,528,105.6,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.449,47.17,uav_1,7.449,False,False,False,False,True
sensor_noise,529,105.8,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,529,105.8,1,83.753,79.772,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,2,0,15.539,7.274,40.007,uav_3,7.274,False,False,False,False,False
