scenario,time_step,fusion_mode,fused_x,fused_y,fused_confidence,num_sources,source_track_ids
trust_weighted_fusion,196,trust_weighted_fusion,49.9867,50.3586,0.294,2,r0_t8;r1_t5
trust_weighted_fusion,196,trust_weighted_fusion,68.2953,43.5355,0.536,2,r1_t6;r2_t10
trust_weighted_fusion,196,trust_weighted_fusion,75.2442,57.745,0.532,2,r1_t8;r2_t9
trust_weighted_fusion,197,trust_weighted_fusion,71.9725,54.2881,0.721,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,197,trust_weighted_fusion,66.6412,47.6778,0.538,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,197,trust_weighted_fusion,49.9722,50.1339,0.495,2,r0_t8;r1_t5
trust_weighted_fusion,197,trust_weighted_fusion,68.5128,43.8578,0.733,2,r1_t6;r2_t10
trust_weighted_fusion,197,trust_weighted_fusion,75.6506,58.0264,0.65,2,r1_t8;r2_t9
trust_weighted_fusion,198,trust_weighted_fusion,72.1199,54.6421,0.732,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,198,trust_weighted_fusion,66.7973,48.0771,0.617,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,198,trust_weighted_fusion,49.9226,50.1419,0.359,2,r0_t8;r1_t5
trust_weighted_fusion,198,trust_weighted_fusion,68.8078,44.1634,0.661,2,r1_t6;r2_t10
trust_weighted_fusion,198,trust_weighted_fusion,75.5622,58.4033,0.64,2,r1_t8;r2_t9
trust_weighted_fusion,199,trust_weighted_fusion,72.2462,55.0402,0.644,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,199,trust_weighted_fusion,67.1118,48.3409,0.667,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,199,trust_weighted_fusion,49.8611,50.0349,0.58,2,r0_t8;r1_t5
trust_weighted_fusion,199,trust_weighted_fusion,69.033,44.4041,0.727,2,r1_t6;r2_t10
trust_weighted_fusion,199,trust_weighted_fusion,75.7003,58.794,0.72,2,r1_t8;r2_t9
trust_weighted_fusion,200,trust_weighted_fusion,72.3877,55.4768,0.742,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,200,trust_weighted_fusion,67.3247,48.596,0.656,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,200,trust_weighted_fusion,49.8095,50.0063,0.512,2,r0_t8;r1_t5
trust_weighted_fusion,200,trust_weighted_fusion,69.269,44.6755,0.608,2,r1_t6;r2_t10
trust_weighted_fusion,200,trust_weighted_fusion,75.8703,59.1607,0.72,2,r1_t8;r2_t9
trust_weighted_fusion,201,trust_weighted_fusion,72.5391,55.8259,0.801,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,201,trust_weighted_fusion,67.6151,48.852,0.622,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,201,trust_weighted_fusion,49.8017,50.0005,0.58,2,r0_t8;r1_t5
trust_weighted_fusion,201,trust_weighted_fusion,69.5153,45.0371,0.646,2,r1_t6;r2_t10
trust_weighted_fusion,201,trust_weighted_fusion,76.0347,59.6361,0.485,2,r1_t8;r2_t9
trust_weighted_fusion,202,trust_weighted_fusion,72.6519,56.2031,0.699,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,202,trust_weighted_fusion,67.8833,49.2545,0.795,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,202,trust_weighted_fusion,49.8293,50.0089,0.365,2,r0_t8;r1_t5
trust_weighted_fusion,202,trust_weighted_fusion,69.7254,45.3044,0.743,2,r1_t6;r2_t10
trust_weighted_fusion,202,trust_weighted_fusion,76.141,59.9615,0.538,2,r1_t8;r2_t9
trust_weighted_fusion,203,trust_weighted_fusion,72.7969,56.5459,0.736,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,203,trust_weighted_fusion,68.061,49.5554,0.558,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,203,trust_weighted_fusion,49.85,50.0809,0.408,2,r0_t8;r1_t5
trust_weighted_fusion,203,trust_weighted_fusion,69.9821,45.629,0.734,2,r1_t6;r2_t10
trust_weighted_fusion,203,trust_weighted_fusion,76.2126,60.3032,0.662,2,r1_t8;r2_t9
trust_weighted_fusion,204,trust_weighted_fusion,72.9716,56.9075,0.809,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,204,trust_weighted_fusion,68.2299,49.9435,0.589,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,204,trust_weighted_fusion,49.9006,50.2446,0.428,2,r0_t8;r1_t5
trust_weighted_fusion,204,trust_weighted_fusion,70.2276,45.9369,0.636,2,r1_t6;r2_t10
trust_weighted_fusion,204,trust_weighted_fusion,76.3854,60.7384,0.61,2,r1_t8;r2_t9
trust_weighted_fusion,205,trust_weighted_fusion,49.97,49.8654,0.514,2,r0_t8;r1_t5
trust_weighted_fusion,205,trust_weighted_fusion,73.1113,57.2986,0.745,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,205,trust_weighted_fusion,68.4983,50.3563,0.618,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,205,trust_weighted_fusion,70.3657,46.2851,0.721,2,r1_t6;r2_t10
trust_weighted_fusion,205,trust_weighted_fusion,76.6571,61.0955,0.612,2,r1_t8;r2_t9
trust_weighted_fusion,206,trust_weighted_fusion,73.2843,57.6033,0.873,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,206,trust_weighted_fusion,68.6878,50.6629,0.616,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,206,trust_weighted_fusion,50.029,49.9204,0.159,1,r1_t5
trust_weighted_fusion,206,trust_weighted_fusion,70.5893,46.7704,0.658,2,r1_t6;r2_t10
trust_weighted_fusion,206,trust_weighted_fusion,76.7493,61.4252,0.824,2,r1_t8;r2_t9
trust_weighted_fusion,207,trust_weighted_fusion,73.3747,58.0036,0.652,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,207,trust_weighted_fusion,68.9513,50.9916,0.665,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,207,trust_weighted_fusion,50.0302,50.2155,0.5,1,r1_t5
trust_weighted_fusion,207,trust_weighted_fusion,70.9309,47.1755,0.428,2,r1_t6;r2_t10
trust_weighted_fusion,207,trust_weighted_fusion,77.0811,61.7655,0.369,2,r1_t8;r2_t9
trust_weighted_fusion,208,trust_weighted_fusion,73.6132,58.4382,0.714,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,208,trust_weighted_fusion,69.1269,51.3308,0.663,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,208,trust_weighted_fusion,50.0442,50.2332,0.5,1,r1_t5
trust_weighted_fusion,208,trust_weighted_fusion,71.0012,47.456,0.793,2,r1_t6;r2_t10
trust_weighted_fusion,208,trust_weighted_fusion,77.4156,62.0834,0.591,2,r1_t8;r2_t9
trust_weighted_fusion,209,trust_weighted_fusion,73.7145,58.8676,0.736,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,209,trust_weighted_fusion,69.3663,51.6372,0.862,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,209,trust_weighted_fusion,50.1216,50.6308,0.33,1,r1_t5
trust_weighted_fusion,209,trust_weighted_fusion,71.1576,47.8241,0.527,2,r1_t6;r2_t10
trust_weighted_fusion,209,trust_weighted_fusion,77.6989,62.405,0.41,2,r1_t8;r2_t9
trust_weighted_fusion,210,trust_weighted_fusion,73.8565,59.2461,0.768,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,210,trust_weighted_fusion,69.6169,51.9354,0.738,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,210,trust_weighted_fusion,50.0947,50.7011,0.163,1,r1_t5
trust_weighted_fusion,210,trust_weighted_fusion,71.3479,48.1228,0.644,2,r1_t6;r2_t10
trust_weighted_fusion,210,trust_weighted_fusion,77.7739,62.8176,0.556,2,r1_t8;r2_t9
trust_weighted_fusion,211,trust_weighted_fusion,73.9368,59.6366,0.67,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,211,trust_weighted_fusion,69.8126,52.2727,0.612,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,211,trust_weighted_fusion,50.0617,50.579,0.012,1,r1_t5
trust_weighted_fusion,211,trust_weighted_fusion,71.5494,48.477,0.691,2,r1_t6;r2_t10
trust_weighted_fusion,211,trust_weighted_fusion,77.9809,63.102,0.652,2,r1_t8;r2_t9
trust_weighted_fusion,212,trust_weighted_fusion,74.0581,59.9336,0.762,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,212,trust_weighted_fusion,70.0565,52.4958,0.761,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,212,trust_weighted_fusion,50.0711,50.623,0.012,1,r1_t5
trust_weighted_fusion,212,trust_weighted_fusion,71.7461,48.8948,0.684,2,r1_t6;r2_t10
trust_weighted_fusion,212,trust_weighted_fusion,78.2697,63.4251,0.546,2,r1_t8;r2_t9
trust_weighted_fusion,213,trust_weighted_fusion,74.2511,60.4053,0.576,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,213,trust_weighted_fusion,70.1615,52.8426,0.649,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,213,trust_weighted_fusion,50.0806,50.6669,0.012,1,r1_t5
trust_weighted_fusion,213,trust_weighted_fusion,71.9633,49.3128,0.598,2,r1_t6;r2_t10
trust_weighted_fusion,213,trust_weighted_fusion,78.3618,63.7535,0.749,2,r1_t8;r2_t9
trust_weighted_fusion,214,trust_weighted_fusion,74.3875,60.8352,0.778,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,214,trust_weighted_fusion,70.7718,52.3117,0.791,4,r0_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,214,trust_weighted_fusion,50.09,50.7109,0.012,1,r1_t5
trust_weighted_fusion,214,trust_weighted_fusion,72.075,49.5938,0.905,1,r1_t6
trust_weighted_fusion,214,trust_weighted_fusion,78.5712,64.1352,0.749,2,r1_t8;r2_t9
trust_weighted_fusion,215,trust_weighted_fusion,74.5241,61.2229,0.806,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,215,trust_weighted_fusion,71.021,52.6534,0.924,5,r0_t6;r1_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,215,trust_weighted_fusion,50.09,50.7109,0.012,1,r1_t5
trust_weighted_fusion,215,trust_weighted_fusion,78.6829,64.5258,0.791,2,r1_t8;r2_t9
trust_weighted_fusion,216,trust_weighted_fusion,74.7012,61.5581,0.643,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,216,trust_weighted_fusion,71.292,52.8449,0.874,5,r0_t6;r1_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,216,trust_weighted_fusion,78.8813,64.8096,0.456,2,r1_t8;r2_t9
trust_weighted_fusion,217,trust_weighted_fusion,74.7992,61.785,0.576,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,217,trust_weighted_fusion,70.8872,54.2702,0.837,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,217,trust_weighted_fusion,72.6735,50.6325,0.5,2,r1_t6;r2_t10
trust_weighted_fusion,217,trust_weighted_fusion,78.9802,65.2715,0.609,2,r1_t8;r2_t9
trust_weighted_fusion,218,trust_weighted_fusion,74.8597,62.1034,0.744,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,218,trust_weighted_fusion,71.0628,54.5934,0.73,3,r0_t6;r2_t8;r3_t5
trust_weighted_fusion,218,trust_weighted_fusion,72.8307,51.0491,0.454,2,r1_t6;r2_t10
trust_weighted_fusion,218,trust_weighted_fusion,79.2745,65.6134,0.705,2,r1_t8;r2_t9
trust_weighted_fusion,219,trust_weighted_fusion,74.9769,62.4292,0.544,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,219,trust_weighted_fusion,71.897,53.6726,0.888,5,r0_t6;r1_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,219,trust_weighted_fusion,79.3692,65.9849,0.515,2,r1_t8;r2_t9
trust_weighted_fusion,220,trust_weighted_fusion,75.1779,62.782,0.672,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,220,trust_weighted_fusion,71.6823,54.7457,0.761,4,r0_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,220,trust_weighted_fusion,73.1299,51.9113,0.767,1,r1_t6
trust_weighted_fusion,220,trust_weighted_fusion,79.501,66.3242,0.718,2,r1_t8;r2_t9
trust_weighted_fusion,221,trust_weighted_fusion,75.3864,63.1557,0.624,3,r0_t4;r1_t2;r3_t8
trust_weighted_fusion,221,trust_weighted_fusion,72.5002,53.7784,0.791,5,r0_t6;r1_t6;r2_t8;r2_t10;r3_t5
trust_weighted_fusion,221,trust_weighted_fusion,79.7426,66.7377,0.719,2,r1_t8;r2_t9
trust_weighted_fusion,222,trust_weighted_fusion,75.5245,63.4571,0.857,3,r0_t4;r1_t2;r3_t8
