scenario,time_step,radar_id,track_id,est_x,est_y,est_vx,est_vy,confidence,age,missed_count,status
false_positive,134,2,r2_t5,49.9039,49.8819,-0.4063,-0.414,0.816,42,0,confirmed
false_positive,134,2,r2_t11,59.0061,27.5499,,,0.6,4,3,lost
false_positive,134,3,r3_t2,45.4431,44.5444,3.5391,-2.0404,0.492,135,0,confirmed
false_positive,134,3,r3_t3,52.1415,40.6521,2.0065,1.7242,0.766,135,0,confirmed
false_positive,134,3,r3_t10,50.452,50.2809,2.5883,0.9447,0.763,60,0,confirmed
false_positive,135,0,r0_t1,45.3268,44.3281,2.2639,-1.7793,0.76,136,0,confirmed
false_positive,135,0,r0_t2,52.4725,40.9802,1.833,1.5614,0.59,136,0,confirmed
false_positive,135,0,r0_t12,50.2532,49.8089,0.33,-0.239,0.678,22,0,confirmed
false_positive,135,0,r0_t15,48.6766,33.6693,,,0.6,4,3,lost
false_positive,135,1,r1_t1,42.6294,39.0768,2.6651,0.5206,0.76,136,0,confirmed
false_positive,135,1,r1_t2,52.7447,40.9526,4.3555,1.2512,0.686,136,0,confirmed
false_positive,135,1,r1_t3,57.9341,42.9709,2.1608,1.7845,0.494,136,0,confirmed
false_positive,135,1,r1_t11,50.108,50.0187,0.2641,0.3337,0.917,41,0,confirmed
false_positive,135,2,r2_t1,42.4335,39.0037,2.1389,0.8097,0.59,136,0,confirmed
false_positive,135,2,r2_t2,45.6621,44.3432,3.0933,-1.5321,0.686,136,0,confirmed
false_positive,135,2,r2_t3,57.9829,42.5094,2.1521,0.6691,0.766,136,0,confirmed
false_positive,135,2,r2_t5,50.1423,50.0339,0.7901,0.4263,0.816,43,0,confirmed
false_positive,135,3,r3_t2,45.9219,44.0234,3.7646,-3.1909,0.494,136,0,confirmed
false_positive,135,3,r3_t3,52.6593,40.922,3.1604,1.9866,0.766,136,0,confirmed
false_positive,135,3,r3_t10,50.2648,50.5807,0.5143,1.7217,0.757,61,0,confirmed
false_positive,136,0,r0_t1,46.0424,44.4484,4.1137,-0.3881,0.769,137,0,confirmed
false_positive,136,0,r0_t2,52.7651,41.1411,2.1357,1.4511,0.59,137,0,confirmed
false_positive,136,0,r0_t12,50.0177,49.9705,-0.8162,0.5536,0.69,23,0,confirmed
false_positive,136,1,r1_t1,42.7096,38.9807,1.6666,-0.1403,0.769,137,0,confirmed
false_positive,136,1,r1_t2,52.8992,41.0452,2.8216,1.0115,0.69,137,0,confirmed
false_positive,136,1,r1_t3,58.5612,42.3735,3.693,-1.5968,0.496,137,0,confirmed
false_positive,136,1,r1_t11,49.926,50.0228,-0.6266,0.1839,0.921,42,0,confirmed
false_positive,136,2,r2_t1,42.7733,39.2864,2.4851,1.5829,0.59,137,0,confirmed
false_positive,136,2,r2_t2,45.9831,44.158,2.884,-1.5377,0.69,137,0,confirmed
false_positive,136,2,r2_t3,58.2868,42.8281,2.3424,1.6622,0.766,137,0,confirmed
false_positive,136,2,r2_t5,50.3361,50.2447,1.2026,1.0917,0.815,44,0,confirmed
false_positive,136,3,r3_t2,46.0017,44.047,2.2149,-1.4972,0.496,137,0,confirmed
false_positive,136,3,r3_t3,53.1114,41.0928,3.4643,1.7051,0.766,137,0,confirmed
false_positive,136,3,r3_t10,50.3496,50.3912,0.6104,0.0714,0.752,62,0,confirmed
false_positive,137,0,r0_t1,46.3257,43.9252,3.237,-2.3744,0.777,138,0,confirmed
false_positive,137,0,r0_t2,53.0078,41.3365,2.079,1.5395,0.591,138,0,confirmed
false_positive,137,0,r0_t12,50.0956,50.0531,-0.0834,0.6211,0.701,24,0,confirmed
false_positive,137,1,r1_t1,43.256,39.2344,3.1102,0.9868,0.777,138,0,confirmed
false_positive,137,1,r1_t2,53.5347,40.9123,4.0589,-0.0479,0.694,138,0,confirmed
false_positive,137,1,r1_t3,58.985,43.1032,3.6123,2.242,0.498,138,0,confirmed
false_positive,137,1,r1_t11,49.8697,49.9135,-0.5477,-0.3635,0.923,43,0,confirmed
false_positive,137,2,r2_t1,43.0226,39.3757,2.2813,1.1634,0.591,138,0,confirmed
false_positive,137,2,r2_t2,46.4747,44.1182,3.4902,-0.9345,0.694,138,0,confirmed
false_positive,137,2,r2_t3,58.3174,42.9488,1.2987,1.3342,0.766,138,0,confirmed
false_positive,137,2,r2_t5,50.5999,50.2585,1.7006,0.603,0.815,45,0,confirmed
false_positive,137,3,r3_t2,46.1371,43.5269,1.6715,-2.9158,0.498,138,0,confirmed
false_positive,137,3,r3_t3,53.2123,40.9234,2.1526,0.1468,0.766,138,0,confirmed
false_positive,137,3,r3_t10,50.1106,50.11,-0.6905,-1.1359,0.746,63,0,confirmed
false_positive,138,0,r0_t1,46.5587,43.8042,2.5893,-1.6914,0.786,139,0,confirmed
false_positive,138,0,r0_t2,53.8186,41.2586,4.4177,0.4453,0.591,139,0,confirmed
false_positive,138,0,r0_t12,49.6753,50.01,-1.793,0.131,0.711,25,0,confirmed
false_positive,138,1,r1_t1,43.9752,39.6721,4.5516,2.3172,0.786,139,0,confirmed
false_positive,138,1,r1_t2,53.7181,41.006,2.7934,0.3666,0.698,139,0,confirmed
false_positive,138,1,r1_t3,59.2714,43.2056,2.9997,1.5477,0.5,139,0,confirmed
false_positive,138,1,r1_t11,50.0409,49.8422,0.4396,-0.4787,0.925,44,0,confirmed
false_positive,138,2,r2_t1,43.5622,39.5088,3.3889,1.1362,0.591,139,0,confirmed
false_positive,138,2,r2_t2,46.6258,43.6912,2.3749,-2.2465,0.698,139,0,confirmed
false_positive,138,2,r2_t3,58.9487,43.209,3.2796,1.7511,0.766,139,0,confirmed
false_positive,138,2,r2_t5,50.2092,50.0299,-0.7778,-0.6509,0.813,46,0,confirmed
false_positive,138,3,r3_t2,46.654,43.3351,2.9898,-2.2568,0.5,139,0,confirmed
false_positive,138,3,r3_t3,53.6155,40.9481,2.7562,0.1761,0.766,139,0,confirmed
false_positive,138,3,r3_t10,50.1117,49.7181,-0.3405,-2.2011,0.74,64,0,confirmed
false_positive,139,0,r0_t1,46.8809,43.9446,2.6373,-0.2606,0.793,140,0,confirmed
false_positive,139,0,r0_t2,54.2858,41.1053,4.1557,-0.4161,0.591,140,0,confirmed
false_positive,139,0,r0_t12,49.7487,50.3292,-0.5906,1.3952,0.721,26,0,confirmed
false_positive,139,1,r1_t1,44.33,39.6642,3.7541,1.1259,0.793,140,0,confirmed
false_positive,139,1,r1_t2,54.0025,41.1626,2.5818,0.8358,0.701,140,0,confirmed
false_positive,139,1,r1_t3,59.8339,43.4185,3.8433,1.6607,0.502,140,0,confirmed
false_positive,139,1,r1_t11,49.9679,49.8495,-0.0846,-0.2091,0.925,45,0,confirmed
false_positive,139,2,r2_t1,44.1453,39.59,4.124,0.9067,0.591,140,0,confirmed
false_positive,139,2,r2_t2,47.1259,43.6894,3.2709,-1.1307,0.701,140,0,confirmed
false_positive,139,2,r2_t3,59.4093,43.5196,3.5592,2.1699,0.767,140,0,confirmed
false_positive,139,2,r2_t5,49.9838,50.3843,-1.3279,1.1514,0.812,47,0,confirmed
false_positive,139,3,r3_t2,46.7416,42.9976,1.8598,-2.5347,0.502,140,0,confirmed
false_positive,139,3,r3_t3,53.9976,41.2995,2.9703,1.5524,0.767,140,0,confirmed
false_positive,139,3,r3_t10,49.9555,49.727,-0.8211,-1.0635,0.734,65,0,confirmed
false_positive,140,0,r0_t1,47.3637,43.7816,3.3302,-0.8095,0.8,141,0,confirmed
false_positive,140,0,r0_t2,54.7532,41.1123,4.0253,-0.1791,0.591,141,0,confirmed
false_positive,140,0,r0_t12,49.8133,49.8291,-0.0264,-1.3858,0.731,27,0,confirmed
false_positive,140,1,r1_t1,45.0768,40.0128,4.9889,2.0153,0.8,141,0,confirmed
false_positive,140,1,r1_t2,54.3421,41.2957,2.7059,0.9726,0.705,141,0,confirmed
false_positive,140,1,r1_t3,60.069,43.507,2.9015,1.1991,0.504,141,0,confirmed
false_positive,140,1,r1_t11,50.0071,50.022,0.121,0.6143,0.926,46,0,confirmed
false_positive,140,2,r2_t1,44.4035,39.5072,3.1378,0.108,0.591,141,0,confirmed
false_positive,140,2,r2_t2,47.4996,43.361,3.1925,-1.9338,0.705,141,0,confirmed
false_positive,140,2,r2_t3,59.9182,43.9107,3.8998,2.7147,0.767,141,0,confirmed
false_positive,140,2,r2_t5,49.8107,50.0369,-1.3853,-0.8718,0.81,48,0,confirmed
false_positive,140,3,r3_t2,47.25,43.3894,3.0481,0.3651,0.504,141,0,confirmed
false_positive,140,3,r3_t3,54.4334,41.0962,3.3008,-0.0711,0.767,141,0,confirmed
false_positive,140,3,r3_t10,49.9417,49.6084,-0.4684,-1.026,0.728,66,0,confirmed
false_positive,141,0,r0_t1,47.7383,43.7072,3.2259,-0.7147,0.805,142,0,confirmed
false_positive,141,0,r0_t2,55.102,41.3997,3.4659,1.1081,0.592,142,0,confirmed
false_positive,141,0,r0_t12,49.7984,49.8748,-0.0751,-0.5027,0.739,28,0,confirmed
false_positive,141,1,r1_t1,44.8114,39.6437,1.3887,-0.5301,0.805,142,0,confirmed
false_positive,141,1,r1_t2,55.1217,41.4176,4.6012,0.9942,0.709,142,0,confirmed
false_positive,141,1,r1_t3,60.2428,43.5081,2.175,0.6043,0.506,142,0,confirmed
false_positive,141,1,r1_t11,49.7429,49.8671,-1.0405,-0.3383,0.927,47,0,confirmed
false_positive,141,1,r1_t16,50.3553,48.4396,,,0.6,1,0,tentative
false_positive,141,2,r2_t1,44.7053,39.6382,2.8265,0.6001,0.592,142,0,confirmed
false_positive,141,2,r2_t2,47.8906,43.1987,3.2256,-1.6431,0.709,142,0,confirmed
false_positive,141,2,r2_t3,60.1258,44.2072,2.8153,2.5925,0.767,142,0,confirmed
false_positive,141,2,r2_t5,50.0179,50.1595,0.1708,0.0748,0.808,49,0,confirmed
false_positive,141,3,r3_t2,47.9532,43.5295,4.4541,0.7663,0.506,142,0,confirmed
false_positive,141,3,r3_t3,55.0915,41.5115,4.3924,1.695,0.767,142,0,confirmed
false_positive,141,3,r3_t10,49.9909,49.8691,-0.0291,0.5733,0.721,67,0,confirmed
false_positive,142,0,r0_t1,47.9995,43.3537,2.7013,-1.8301,0.82,143,0,confirmed
false_positive,142,0,r0_t2,55.1583,41.8693,1.9677,2.5106,0.592,143,0,confirmed
false_positive,142,0,r0_t12,49.9773,49.851,0.7079,-0.3503,0.747,29,0,confirmed
false_positive,142,1,r1_t1,45.222,39.5933,2.4053,-0.4754,0.82,143,0,confirmed
false_positive,142,1,r1_t2,55.2667,41.6321,2.9047,1.3908,0.708,143,0,confirmed
false_positive,142,1,r1_t3,60.3979,43.8748,1.7337,1.8298,0.501,143,0,confirmed
false_positive,142,1,r1_t11,49.7398,49.6809,-0.5329,-0.9448,0.917,48,0,confirmed
false_positive,142,1,r1_t16,50.3553,48.4396,,,0.6,2,1,tentative
false_positive,142,2,r2_t1,45.2119,39.4608,3.5243,-0.439,0.592,143,0,confirmed
false_positive,142,2,r2_t2,48.3069,43.332,3.3473,-0.266,0.708,143,0,confirmed
false_positive,142,2,r2_t3,60.272,44.1848,2.0165,1.2028,0.768,143,0,confirmed
false_positive,142,2,r2_t5,49.9144,50.338,-0.3459,0.7812,0.806,50,0,confirmed
false_positive,142,3,r3_t2,48.0672,43.4126,2.7021,-0.1041,0.501,143,0,confirmed
false_positive,142,3,r3_t3,55.5948,41.6877,4.2935,1.5815,0.768,143,0,confirmed
false_positive,142,3,r3_t10,50.0899,49.6668,0.398,-0.5561,0.715,68,0,confirmed
false_positive,143,0,r0_t1,48.3702,43.2169,2.8952,-1.4851,0.824,144,0,confirmed
false_positive,143,0,r0_t2,55.4733,41.6889,2.296,0.5037,0.592,144,0,confirmed
false_positive,143,0,r0_t12,50.0959,49.5452,0.8481,-1.4495,0.755,30,0,confirmed
false_positive,143,1,r1_t1,45.7155,39.8395,3.2588,0.7884,0.824,144,0,confirmed
false_positive,143,1,r1_t2,55.3788,41.5897,1.9195,0.5188,0.711,144,0,confirmed
false_positive,143,1,r1_t3,60.8018,44.2232,2.5496,2.3667,0.503,144,0,confirmed
false_positive,143,1,r1_t11,49.9647,49.7609,0.6708,-0.1389,0.917,49,0,confirmed
false_positive,143,1,r1_t16,50.3553,48.4396,,,0.6,3,2,tentative
false_positive,143,2,r2_t1,45.4851,39.6836,2.9003,0.7086,0.592,144,0,confirmed
false_positive,143,2,r2_t2,48.2857,43.2512,1.5854,-0.4698,0.711,144,0,confirmed
false_positive,143,2,r2_t3,60.6622,44.3557,2.6341,1.3135,0.768,144,0,confirmed
false_positive,143,2,r2_t5,49.9304,49.9371,-0.1065,-1.2799,0.803,51,0,confirmed
false_positive,143,3,r3_t2,48.0926,43.6855,1.4568,1.0853,0.503,144,0,confirmed
false_positive,143,3,r3_t3,55.7167,41.9145,2.6544,1.7359,0.768,144,0,confirmed
false_positive,143,3,r3_t10,50.0181,49.8692,-0.1002,0.5651,0.708,69,0,confirmed
false_positive,144,0,r0_t1,48.6717,43.1426,2.7042,-1.0521,0.828,145,0,confirmed
false_positive,144,0,r0_t2,55.7141,41.6637,2.1514,0.1472,0.592,145,0,confirmed
false_positive,144,0,r0_t12,50.1955,49.8373,0.839,0.4923,0.762,31,0,confirmed
false_positive,144,1,r1_t1,46.1164,39.7943,3.2996,0.2059,0.828,145,0,confirmed
false_positive,144,1,r1_t2,55.865,41.8221,2.9858,1.2276,0.714,145,0,confirmed
false_positive,144,1,r1_t3,61.4293,44.6854,3.8896,3.1093,0.504,145,0,confirmed
false_positive,144,1,r1_t11,50.1698,49.8267,1.1898,0.2047,0.917,50,0,confirmed
false_positive,144,1,r1_t16,50.3553,48.4396,,,0.6,4,3,lost
false_positive,144,2,r2_t1,45.9929,39.9978,3.5662,1.6636,0.592,145,0,confirmed
false_positive,144,2,r2_t2,48.7659,43.0171,2.7937,-1.2104,0.714,145,0,confirmed
false_positive,144,2,r2_t3,61.1008,44.5845,3.1446,1.6104,0.768,145,0,confirmed
false_positive,144,2,r2_t5,49.8076,50.2075,-0.5647,0.4866,0.8,52,0,confirmed
false_positive,144,3,r3_t2,48.9004,43.0583,4.0944,-2.0707,0.504,145,0,confirmed
false_positive,144,3,r3_t3,55.912,42.1649,2.1413,1.9112,0.768,145,0,confirmed
false_positive,144,3,r3_t10,49.8829,49.3711,-0.6136,-1.7929,0.701,70,0,confirmed
false_positive,145,0,r0_t1,49.0811,42.8737,3.0577,-1.6466,0.831,146,0,confirmed
false_positive,145,0,r0_t2,56.0835,42.1091,2.615,1.9292,0.593,146,0,confirmed
false_positive,145,0,r0_t12,50.3202,49.756,0.9392,-0.0926,0.769,32,0,confirmed
false_positive,145,1,r1_t1,46.4642,39.7986,3.0991,0.1206,0.831,146,0,confirmed
false_positive,145,1,r1_t2,56.2612,42.2616,3.1439,2.445,0.717,146,0,confirmed
false_positive,145,1,r1_t3,61.5033,44.4339,2.253,0.5066,0.506,146,0,confirmed
false_positive,145,1,r1_t11,50.0426,49.8727,0.0649,0.294,0.916,51,0,confirmed
false_positive,145,2,r2_t1,46.322,39.4742,3.1542,-1.35,0.593,146,0,confirmed
false_positive,145,2,r2_t2,49.1604,42.8582,3.0405,-1.2671,0.717,146,0,confirmed
false_positive,145,2,r2_t3,61.4327,44.727,2.9553,1.3989,0.769,146,0,confirmed
false_positive,145,2,r2_t5,49.8586,50.2871,-0.0699,0.5752,0.797,53,0,confirmed
false_positive,145,3,r3_t2,49.1292,42.7841,3.0004,-2.1779,0.506,146,0,confirmed
false_positive,145,3,r3_t3,56.3267,42.5774,2.7983,2.6747,0.769,146,0,confirmed
false_positive,145,3,r3_t10,50.0333,49.7485,0.3201,0.6761,0.694,71,0,confirmed
false_positive,146,0,r0_t1,49.5732,42.8547,3.5794,-0.9025,0.833,147,0,confirmed
false_positive,146,0,r0_t2,56.5281,42.5749,3.16,2.9054,0.593,147,0,confirmed
false_positive,146,0,r0_t12,49.9261,50.0619,-1.1725,1.2282,0.774,33,0,confirmed
false_positive,146,1,r1_t1,46.8533,39.717,3.1708,-0.2794,0.833,147,0,confirmed
false_positive,146,1,r1_t2,56.4331,42.2658,2.2878,1.24,0.719,147,0,confirmed
false_positive,146,1,r1_t3,61.4548,44.5748,0.9245,0.8405,0.507,147,0,confirmed
false_positive,146,1,r1_t11,50.1478,50.0929,0.4707,1.0644,0.915,52,0,confirmed
false_positive,146,2,r2_t1,46.9676,39.4492,4.2671,-0.7792,0.593,147,0,confirmed
false_positive,146,2,r2_t2,49.3879,42.7018,2.4682,-1.2853,0.719,147,0,confirmed
false_positive,146,2,r2_t3,61.8806,44.8541,3.3439,1.2292,0.769,147,0,confirmed
false_positive,146,2,r2_t5,50.075,49.9297,0.8665,-1.2017,0.794,54,0,confirmed
false_positive,146,3,r3_t2,49.4536,42.8759,2.8517,-0.7065,0.507,147,0,confirmed
false_positive,146,3,r3_t3,56.3496,42.3059,1.4947,0.2057,0.769,147,0,confirmed
false_positive,146,3,r3_t10,49.7985,49.6499,-0.8185,-0.0727,0.686,72,0,confirmed
false_positive,147,0,r0_t1,49.9172,42.5769,3.2231,-1.6087,0.835,148,0,confirmed
false_positive,147,0,r0_t2,57.1076,42.8814,3.9945,2.7297,0.593,148,0,confirmed
false_positive,147,0,r0_t12,49.7354,50.3772,-1.3808,1.9279,0.78,34,0,confirmed
false_positive,147,1,r1_t1,47.0773,39.6288,2.5186,-0.5073,0.835,148,0,confirmed
false_positive,147,1,r1_t2,57.0488,42.436,3.7095,1.3293,0.721,148,0,confirmed
false_positive,147,1,r1_t3,61.9545,45.4439,2.5445,4.0412,0.508,148,0,confirmed
false_positive,147,1,r1_t11,50.1283,50.2256,0.1541,1.0849,0.914,53,0,confirmed
false_positive,147,2,r2_t1,47.1994,39.6218,3.0995,0.3297,0.593,148,0,confirmed
false_positive,147,2,r2_t2,49.7807,42.8235,2.8708,-0.1354,0.721,148,0,confirmed
false_positive,147,2,r2_t3,62.1715,45.3041,2.8842,2.4895,0.769,148,0,confirmed
false_positive,147,2,r2_t5,50.5618,49.7453,2.4618,-1.3693,0.6,55,0,confirmed
false_positive,147,2,r2_t12,49.541,49.5354,,,0.79,1,0,tentative
false_positive,147,3,r3_t2,50.113,42.718,4.1735,-1.011,0.508,148,0,confirmed
false_positive,147,3,r3_t3,56.699,42.4062,2.2031,0.521,0.769,148,0,confirmed
false_positive,147,3,r3_t10,49.9454,49.7263,0.2029,0.2821,0.678,73,0,confirmed
false_positive,148,0,r0_t1,50.1812,42.3815,2.7112,-1.6183,0.836,149,0,confirmed
false_positive,148,0,r0_t2,57.0199,43.4218,1.632,3.6167,0.593,149,0,confirmed
false_positive,148,0,r0_t12,49.9817,50.1128,0.3355,-0.1378,0.786,35,0,confirmed
false_positive,148,1,r1_t1,47.7584,39.9484,4.0974,1.0778,0.836,149,0,confirmed
false_positive,148,1,r1_t2,57.3414,42.8384,3.0737,2.3411,0.722,149,0,confirmed
false_positive,148,1,r1_t3,62.2092,46.2214,2.3334,5.2602,0.51,149,0,confirmed
false_positive,148,1,r1_t11,50.2164,50.2836,0.4441,0.7843,0.913,54,0,confirmed
false_positive,148,2,r2_t1,48.1475,39.8507,5.5002,1.1186,0.593,149,0,confirmed
false_positive,148,2,r2_t2,50.0065,42.9078,2.3761,0.2835,0.722,149,0,confirmed
false_positive,148,2,r2_t3,62.2827,45.2941,1.9052,1.2032,0.769,149,0,confirmed
false_positive,148,2,r2_t5,51.0542,49.4714,2.4618,-1.3693,0.6,56,1,confirmed
false_positive,148,2,r2_t12,49.8366,49.6938,2.4635,1.32,0.782,2,0,tentative
false_positive,148,2,r2_t13,66.732,37.5989,,,0.6,1,0,tentative
false_positive,148,3,r3_t2,50.259,42.9946,2.6953,0.6469,0.51,149,0,confirmed
false_positive,148,3,r3_t3,57.2449,42.7418,3.3761,1.6587,0.769,149,0,confirmed
false_positive,148,3,r3_t10,50.1568,49.8429,0.9823,0.6267,0.671,74,0,confirmed
false_positive,149,0,r0_t1,50.5832,42.5517,3.031,-0.1003,0.817,150,0,confirmed
false_positive,149,0,r0_t2,57.4522,43.3808,2.6172,1.6376,0.578,150,0,confirmed
false_positive,149,0,r0_t12,49.9415,50.2603,0.0004,0.5457,0.771,36,0,confirmed
false_positive,149,1,r1_t1,48.0003,39.7244,3.0564,-0.3943,0.817,150,0,confirmed
false_positive,149,1,r1_t2,57.4969,42.7973,2.185,0.9996,0.728,150,0,confirmed
false_positive,149,1,r1_t3,62.5522,46.199,2.5956,2.5369,0.511,150,0,confirmed
false_positive,149,1,r1_t11,50.073,50.3991,-0.3754,0.8734,0.911,55,0,confirmed
false_positive,149,2,r2_t1,48.0365,39.4923,2.2875,-0.934,0.578,150,0,confirmed
false_positive,149,2,r2_t2,50.5831,42.7127,3.5906,-0.6713,0.728,150,0,confirmed
false_positive,149,2,r2_t3,62.8442,45.7182,3.2924,2.3685,0.768,150,0,confirmed
false_positive,149,2,r2_t5,51.5466,49.1975,2.4618,-1.3693,0.6,57,2,confirmed
false_positive,149,2,r2_t12,49.6267,49.5577,0.357,0.093,0.783,3,0,confirmed
false_positive,149,2,r2_t13,66.732,37.5989,,,0.6,2,1,tentative
false_positive,149,3,r3_t2,50.865,43.2053,3.8723,1.2014,0.511,150,0,confirmed
false_positive,149,3,r3_t3,57.6896,43.2347,3.5411,2.8832,0.768,150,0,confirmed
false_positive,149,3,r3_t10,50.3347,49.7225,1.2327,-0.1881,0.662,75,0,confirmed
false_positive,150,0,r0_t1,51.1415,42.7777,3.8416,0.8917,0.817,151,0,confirmed
false_positive,150,0,r0_t2,57.7649,43.018,2.6116,-0.693,0.578,151,0,confirmed
false_positive,150,0,r0_t12,50.1688,49.9849,0.9472,-0.8743,0.777,37,0,confirmed
false_positive,150,1,r1_t1,48.3157,39.7884,2.8425,0.0696,0.817,151,0,confirmed
false_positive,150,1,r1_t2,58.0579,43.1242,3.43,1.8617,0.73,151,0,confirmed
false_positive,150,1,r1_t3,62.5668,46.4087,1.3587,2.1422,0.512,151,0,confirmed
false_positive,150,1,r1_t11,49.9781,50.208,-0.5832,-0.3596,0.91,56,0,confirmed
false_positive,150,2,r2_t1,48.6177,39.3569,3.5652,-1.0313,0.578,151,0,confirmed
false_positive,150,2,r2_t2,50.9361,42.9136,3.2663,0.5014,0.73,151,0,confirmed
false_positive,150,2,r2_t3,63.0797,45.9545,2.6273,2.1687,0.769,151,0,confirmed
false_positive,150,2,r2_t5,52.0389,48.9237,2.4618,-1.3693,0.6,58,3,lost
false_positive,150,2,r2_t12,49.779,49.7442,0.8131,0.8234,0.779,4,0,confirmed
false_positive,150,2,r2_t13,66.732,37.5989,,,0.6,3,2,tentative
false_positive,150,3,r3_t2,51.1401,43.3911,3.0825,1.3746,0.512,151,0,confirmed
false_positive,150,3,r3_t3,57.9852,43.4029,3.002,2.1423,0.769,151,0,confirmed
false_positive,150,3,r3_t10,50.2031,49.7594,0.068,0.0596,0.654,76,0,confirmed
false_positive,151,0,r0_t1,51.7623,43.11,4.5075,1.8303,0.818,152,0,confirmed
false_positive,151,0,r0_t2,58.2011,43.3061,3.123,0.8538,0.578,152,0,confirmed
false_positive,151,0,r0_t12,50.1256,49.8014,0.2939,-1.2018,0.78,38,0,confirmed
false_positive,151,1,r1_t1,48.6032,39.668,2.6193,-0.4668,0.818,152,0,confirmed
false_positive,151,1,r1_t2,58.4231,43.3482,3.2367,1.8643,0.732,152,0,confirmed
false_positive,151,1,r1_t3,62.752,46.1545,1.4512,0.0121,0.514,152,0,confirmed
false_positive,151,1,r1_t11,50.0017,50.0195,-0.1933,-0.965,0.908,57,0,confirmed
false_positive,151,2,r2_t1,48.6909,39.5139,2.0879,0.1384,0.578,152,0,confirmed
false_positive,151,2,r2_t2,51.4824,42.8671,3.9093,0.057,0.732,152,0,confirmed
false_positive,151,2,r2_t3,63.6537,46.4905,3.7054,3.3179,0.769,152,0,confirmed
false_positive,151,2,r2_t12,49.6857,49.542,0.0179,-0.4307,0.774,5,0,confirmed
false_positive,151,2,r2_t13,66.732,37.5989,,,0.6,4,3,lost
false_positive,151,3,r3_t2,51.2527,43.1808,2.0103,-0.1886,0.514,152,0,confirmed
false_positive,151,3,r3_t3,58.1349,43.5222,2.1249,1.5682,0.769,152,0,confirmed
false_positive,151,3,r3_t10,50.0105,49.8567,-0.7686,0.435,0.646,77,0,confirmed
false_positive,152,0,r0_t1,51.8937,42.8033,2.8009,-0.3626,0.818,153,0,confirmed
false_positive,152,0,r0_t2,58.5971,43.2766,3.2119,0.3042,0.578,153,0,confirmed
false_positive,152,0,r0_t12,50.3174,50.1419,0.9461,0.8178,0.784,39,0,confirmed
false_positive,152,1,r1_t1,48.8541,39.5744,2.3551,-0.6238,0.818,153,0,confirmed
false_positive,152,1,r1_t2,58.5853,43.7169,2.2943,2.4681,0.735,153,0,confirmed
false_positive,152,1,r1_t3,63.3566,46.4708,3.2448,1.3237,0.515,153,0,confirmed
false_positive,152,1,r1_t11,50.0068,50.1284,-0.0751,-0.0289,0.905,58,0,confirmed
false_positive,152,2,r2_t1,48.518,39.6112,0.3234,0.4748,0.578,153,0,confirmed
false_positive,152,2,r2_t2,51.9465,43.0314,3.8884,0.713,0.735,153,0,confirmed
false_positive,152,2,r2_t3,63.5461,46.7459,1.4044,2.7229,0.769,153,0,confirmed
false_positive,152,2,r2_t12,49.8988,49.7908,0.897,0.8214,0.769,6,0,confirmed
false_positive,152,3,r3_t2,51.7788,42.7783,3.1975,-1.7717,0.515,153,0,confirmed
false_positive,152,3,r3_t3,58.4221,43.6659,2.2592,1.3832,0.769,153,0,confirmed
false_positive,152,3,r3_t10,50.2855,49.9253,0.7617,0.5033,0.637,78,0,confirmed
false_positive,153,0,r0_t1,52.3925,43.0322,3.4791,0.7721,0.818,154,0,confirmed
false_positive,153,0,r0_t2,58.8003,43.3664,2.4526,0.5261,0.577,154,0,confirmed
false_positive,153,0,r0_t12,50.0397,49.9073,-0.6843,-0.5687,0.787,40,0,confirmed
false_positive,153,1,r1_t1,49.1257,39.661,2.3092,0.049,0.818,154,0,confirmed
false_positive,153,1,r1_t2,58.9895,43.8187,2.831,1.6584,0.736,154,0,confirmed
false_positive,153,1,r1_t3,63.7494,47.196,3.2588,3.6837,0.516,154,0,confirmed
false_positive,153,1,r1_t11,50.0133,49.7635,-0.0107,-1.5347,0.902,59,0,confirmed
