scenario,step,time_s,uav_id,x,y,num_perceived_detections,num_phantom_detections,dist_to_target,reached_goal,event
sensor_dropout,300,60.0,0,93.166,71.759,1,0,18.26,False,avoidance
sensor_dropout,300,60.0,1,82.006,95.375,1,0,8.111,False,avoidance
sensor_dropout,300,60.0,2,91.385,83.647,2,0,8.328,False,avoidance
sensor_dropout,300,60.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,301,60.2,0,93.418,72.07,1,0,17.94,False,avoidance
sensor_dropout,301,60.2,1,82.398,95.456,2,0,7.741,False,avoidance
sensor_dropout,301,60.2,2,91.592,83.99,3,0,8.209,False,avoidance
sensor_dropout,301,60.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,302,60.4,0,93.664,72.385,1,0,17.618,False,avoidance
sensor_dropout,302,60.4,1,82.221,95.815,1,0,7.988,False,avoidance
sensor_dropout,302,60.4,2,91.893,84.253,2,0,8.231,False,avoidance
sensor_dropout,302,60.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,303,60.6,0,93.906,72.703,1,0,17.297,False,avoidance
sensor_dropout,303,60.6,1,82.619,95.853,0,0,7.61,False,move
sensor_dropout,303,60.6,2,92.051,84.621,3,0,8.097,False,avoidance
sensor_dropout,303,60.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,304,60.8,0,94.143,73.026,2,0,16.975,False,avoidance
sensor_dropout,304,60.8,1,83.007,95.756,0,0,7.21,False,move
sensor_dropout,304,60.8,2,92.306,84.929,3,0,8.092,False,avoidance
sensor_dropout,304,60.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,305,61.0,0,94.518,73.164,2,0,16.844,False,avoidance
sensor_dropout,305,61.0,1,83.395,95.658,0,0,6.81,False,move
sensor_dropout,305,61.0,2,92.536,85.256,3,0,8.076,False,avoidance
sensor_dropout,305,61.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,306,61.2,0,94.889,73.315,2,0,16.709,False,avoidance
sensor_dropout,306,61.2,1,83.783,95.561,0,0,6.41,False,move
sensor_dropout,306,61.2,2,92.742,85.599,3,0,8.051,False,avoidance
sensor_dropout,306,61.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,307,61.4,0,95.254,73.478,2,0,16.57,False,avoidance
sensor_dropout,307,61.4,1,84.171,95.463,0,0,6.01,False,move
sensor_dropout,307,61.4,2,92.925,85.955,3,0,8.02,False,avoidance
sensor_dropout,307,61.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,308,61.6,0,95.614,73.653,2,0,16.426,False,avoidance
sensor_dropout,308,61.6,1,84.559,95.366,0,0,5.61,False,move
sensor_dropout,308,61.6,2,93.086,86.321,3,0,7.985,False,avoidance
sensor_dropout,308,61.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,309,61.8,0,95.967,73.84,2,0,16.279,False,avoidance
sensor_dropout,309,61.8,1,84.947,95.269,0,0,5.21,False,move
sensor_dropout,309,61.8,2,93.226,86.696,3,0,7.945,False,avoidance
sensor_dropout,309,61.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,310,62.0,0,96.314,74.039,2,0,16.127,False,avoidance
sensor_dropout,310,62.0,1,85.335,95.171,0,0,4.81,False,move
sensor_dropout,310,62.0,2,93.344,87.078,3,0,7.904,False,avoidance
sensor_dropout,310,62.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,311,62.2,0,96.654,74.25,1,0,15.972,False,avoidance
sensor_dropout,311,62.2,1,85.723,95.074,2,0,4.41,False,avoidance
sensor_dropout,311,62.2,2,93.443,87.465,3,0,7.863,False,avoidance
sensor_dropout,311,62.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,312,62.4,0,96.788,74.627,2,0,15.624,False,avoidance
sensor_dropout,312,62.4,1,85.483,95.394,2,0,4.727,False,avoidance
sensor_dropout,312,62.4,2,93.524,87.857,3,0,7.823,False,avoidance
sensor_dropout,312,62.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,313,62.6,0,97.119,74.852,2,0,15.466,False,avoidance
sensor_dropout,313,62.6,1,85.207,95.683,2,0,5.08,False,avoidance
sensor_dropout,313,62.6,2,93.575,88.254,3,0,7.774,False,avoidance
sensor_dropout,313,62.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,314,62.8,0,97.442,75.089,2,0,15.303,False,avoidance
sensor_dropout,314,62.8,1,84.892,95.93,2,0,5.461,False,avoidance
sensor_dropout,314,62.8,2,93.598,88.653,3,0,7.716,False,avoidance
sensor_dropout,314,62.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,315,63.0,0,97.756,75.336,2,0,15.137,False,avoidance
sensor_dropout,315,63.0,1,84.542,96.124,2,0,5.857,False,avoidance
sensor_dropout,315,63.0,2,93.593,89.053,3,0,7.652,False,avoidance
sensor_dropout,315,63.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,316,63.2,0,98.061,75.595,2,0,14.966,False,avoidance
sensor_dropout,316,63.2,1,84.165,96.258,2,0,6.257,False,avoidance
sensor_dropout,316,63.2,2,93.562,89.452,3,0,7.582,False,avoidance
sensor_dropout,316,63.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,317,63.4,0,98.357,75.864,2,0,14.792,False,avoidance
sensor_dropout,317,63.4,1,83.771,96.33,2,0,6.65,False,avoidance
sensor_dropout,317,63.4,2,93.505,89.848,3,0,7.507,False,avoidance
sensor_dropout,317,63.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,318,63.6,0,98.643,76.143,1,0,14.614,False,avoidance
sensor_dropout,318,63.6,1,83.372,96.342,2,0,7.03,False,avoidance
sensor_dropout,318,63.6,2,93.424,90.24,2,0,7.428,False,avoidance
sensor_dropout,318,63.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,319,63.8,0,98.717,76.536,1,0,14.266,False,avoidance
sensor_dropout,319,63.8,1,82.974,96.301,2,0,7.394,False,avoidance
sensor_dropout,319,63.8,2,93.436,90.639,2,0,7.463,False,avoidance
sensor_dropout,319,63.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,320,64.0,0,98.788,76.93,1,0,13.92,False,avoidance
sensor_dropout,320,64.0,1,82.585,96.205,2,0,7.736,False,avoidance
sensor_dropout,320,64.0,2,93.42,91.039,2,0,7.492,False,avoidance
sensor_dropout,320,64.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,321,64.2,0,98.858,77.324,1,0,13.575,False,avoidance
sensor_dropout,321,64.2,1,82.212,96.062,0,0,8.057,False,move
sensor_dropout,321,64.2,2,93.377,91.437,2,0,7.516,False,avoidance
sensor_dropout,321,64.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,322,64.4,0,98.924,77.718,1,0,13.232,False,avoidance
sensor_dropout,322,64.4,1,82.598,95.96,0,0,7.657,False,move
sensor_dropout,322,64.4,2,93.309,91.831,2,0,7.534,False,avoidance
sensor_dropout,322,64.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,323,64.6,0,98.988,78.113,1,0,12.891,False,avoidance
sensor_dropout,323,64.6,1,82.985,95.858,0,0,7.257,False,move
sensor_dropout,323,64.6,2,93.231,92.223,2,0,7.565,False,avoidance
sensor_dropout,323,64.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,324,64.8,0,99.049,78.509,1,0,12.552,False,avoidance
sensor_dropout,324,64.8,1,83.372,95.755,0,0,6.857,False,move
sensor_dropout,324,64.8,2,93.147,92.614,2,0,7.611,False,avoidance
sensor_dropout,324,64.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,325,65.0,0,99.106,78.904,1,0,12.214,False,avoidance
sensor_dropout,325,65.0,1,83.758,95.653,0,0,6.457,False,move
sensor_dropout,325,65.0,2,93.063,93.005,2,0,7.676,False,avoidance
sensor_dropout,325,65.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,326,65.2,0,99.159,79.301,1,0,11.878,False,avoidance
sensor_dropout,326,65.2,1,84.145,95.55,0,0,6.057,False,move
sensor_dropout,326,65.2,2,92.982,93.397,2,0,7.764,False,avoidance
sensor_dropout,326,65.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,327,65.4,0,99.208,79.698,1,0,11.544,False,avoidance
sensor_dropout,327,65.4,1,84.532,95.448,0,0,5.657,False,move
sensor_dropout,327,65.4,2,92.91,93.791,2,0,7.881,False,avoidance
sensor_dropout,327,65.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,328,65.6,0,99.253,80.095,1,0,11.211,False,avoidance
sensor_dropout,328,65.6,1,84.918,95.346,0,0,5.257,False,move
sensor_dropout,328,65.6,2,92.852,94.186,2,0,8.03,False,avoidance
sensor_dropout,328,65.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,329,65.8,0,99.292,80.493,0,0,10.88,False,move
sensor_dropout,329,65.8,1,85.305,95.243,2,0,4.857,False,avoidance
sensor_dropout,329,65.8,2,92.812,94.584,2,0,8.211,False,avoidance
sensor_dropout,329,65.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,330,66.0,0,99.098,80.843,0,0,10.48,False,move
sensor_dropout,330,66.0,1,84.941,95.078,2,0,5.173,False,avoidance
sensor_dropout,330,66.0,2,92.791,94.984,2,0,8.423,False,avoidance
sensor_dropout,330,66.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,331,66.2,0,98.903,81.192,0,0,10.08,False,move
sensor_dropout,331,66.2,1,84.592,94.883,2,0,5.48,False,avoidance
sensor_dropout,331,66.2,2,92.732,95.379,2,0,8.617,False,avoidance
sensor_dropout,331,66.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,332,66.4,0,98.709,81.542,0,0,9.68,False,move
sensor_dropout,332,66.4,1,84.259,94.661,2,0,5.779,False,avoidance
sensor_dropout,332,66.4,2,92.637,95.768,2,0,8.793,False,avoidance
sensor_dropout,332,66.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,333,66.6,0,98.514,81.891,0,0,9.28,False,move
sensor_dropout,333,66.6,1,83.944,94.415,2,0,6.071,False,avoidance
sensor_dropout,333,66.6,2,92.508,96.147,2,0,8.952,False,avoidance
sensor_dropout,333,66.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,334,66.8,0,98.32,82.241,0,0,8.88,False,move
sensor_dropout,334,66.8,1,83.646,94.148,2,0,6.356,False,avoidance
sensor_dropout,334,66.8,2,92.347,96.513,2,0,9.094,False,avoidance
sensor_dropout,334,66.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,335,67.0,0,98.125,82.59,0,0,8.48,False,move
sensor_dropout,335,67.0,1,83.366,93.862,2,0,6.635,False,avoidance
sensor_dropout,335,67.0,2,92.156,96.864,2,0,9.22,False,avoidance
sensor_dropout,335,67.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,336,67.2,0,97.93,82.94,0,0,8.08,False,move
sensor_dropout,336,67.2,1,83.104,93.56,2,0,6.91,False,avoidance
sensor_dropout,336,67.2,2,91.936,97.198,2,0,9.33,False,avoidance
sensor_dropout,336,67.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,337,67.4,0,97.736,83.289,1,0,7.68,False,avoidance
sensor_dropout,337,67.4,1,82.859,93.243,2,0,7.181,False,avoidance
sensor_dropout,337,67.4,2,91.691,97.514,2,0,9.426,False,avoidance
sensor_dropout,337,67.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,338,67.6,0,97.811,83.682,1,0,7.378,False,avoidance
sensor_dropout,338,67.6,1,82.63,92.915,2,0,7.449,False,avoidance
sensor_dropout,338,67.6,2,91.422,97.811,2,0,9.508,False,avoidance
sensor_dropout,338,67.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,339,67.8,0,97.873,84.077,1,0,7.077,False,avoidance
sensor_dropout,339,67.8,1,82.417,92.577,2,0,7.716,False,avoidance
sensor_dropout,339,67.8,2,91.132,98.086,2,0,9.577,False,avoidance
sensor_dropout,339,67.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,340,68.0,0,97.922,84.474,1,0,6.776,False,avoidance
sensor_dropout,340,68.0,1,82.218,92.23,0,0,7.98,False,move
sensor_dropout,340,68.0,2,90.822,98.339,2,0,9.633,False,avoidance
sensor_dropout,340,68.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,341,68.2,0,97.956,84.873,1,0,6.476,False,avoidance
sensor_dropout,341,68.2,1,82.608,92.318,0,0,7.58,False,move
sensor_dropout,341,68.2,2,90.496,98.57,2,0,9.678,False,avoidance
sensor_dropout,341,68.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,342,68.4,0,97.976,85.272,1,0,6.177,False,avoidance
sensor_dropout,342,68.4,1,82.998,92.407,0,0,7.18,False,move
sensor_dropout,342,68.4,2,90.172,98.805,2,0,9.744,False,avoidance
sensor_dropout,342,68.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,343,68.6,0,97.98,85.672,1,0,5.879,False,avoidance
sensor_dropout,343,68.6,1,83.389,92.496,0,0,6.78,False,move
sensor_dropout,343,68.6,2,89.85,99.043,2,0,9.828,False,avoidance
sensor_dropout,343,68.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,344,68.8,0,97.968,86.072,1,0,5.583,False,avoidance
sensor_dropout,344,68.8,1,83.779,92.585,0,0,6.38,False,move
sensor_dropout,344,68.8,2,89.529,99.281,2,0,9.929,False,avoidance
sensor_dropout,344,68.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,345,69.0,0,97.939,86.471,1,0,5.288,False,avoidance
sensor_dropout,345,69.0,1,84.169,92.673,0,0,5.98,False,move
sensor_dropout,345,69.0,2,89.206,99.517,2,0,10.043,False,avoidance
sensor_dropout,345,69.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,346,69.2,0,97.892,86.868,2,0,4.995,False,avoidance
sensor_dropout,346,69.2,1,84.559,92.762,0,0,5.58,False,move
sensor_dropout,346,69.2,2,88.879,99.747,2,0,10.163,False,avoidance
sensor_dropout,346,69.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,347,69.4,0,97.998,87.254,2,0,4.85,False,avoidance
sensor_dropout,347,69.4,1,84.949,92.851,0,0,5.18,False,move
sensor_dropout,347,69.4,2,88.545,99.967,2,0,10.287,False,avoidance
sensor_dropout,347,69.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,348,69.6,0,98.088,87.644,2,0,4.719,False,avoidance
sensor_dropout,348,69.6,1,85.339,92.939,3,0,4.78,False,avoidance
sensor_dropout,348,69.6,2,88.202,100.0,2,0,10.24,False,avoidance
sensor_dropout,348,69.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,349,69.8,0,98.163,88.037,2,0,4.603,False,avoidance
sensor_dropout,349,69.8,1,85.07,92.643,3,0,5.114,False,avoidance
sensor_dropout,349,69.8,2,87.855,100.0,2,0,10.171,False,avoidance
sensor_dropout,349,69.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,350,70.0,0,98.214,88.433,2,0,4.495,False,avoidance
sensor_dropout,350,70.0,1,84.773,92.375,3,0,5.474,False,avoidance
sensor_dropout,350,70.0,2,87.498,100.0,2,0,10.112,False,avoidance
sensor_dropout,350,70.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,351,70.2,0,98.238,88.833,2,0,4.396,False,avoidance
sensor_dropout,351,70.2,1,84.469,92.115,0,0,5.843,False,move
sensor_dropout,351,70.2,2,87.133,100.0,2,0,10.064,False,avoidance
sensor_dropout,351,70.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,352,70.4,0,98.238,89.233,2,0,4.307,False,avoidance
sensor_dropout,352,70.4,1,84.848,92.244,0,0,5.443,False,move
sensor_dropout,352,70.4,2,86.761,100.0,2,0,10.029,False,avoidance
sensor_dropout,352,70.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,353,70.6,0,98.223,89.632,2,0,4.239,False,avoidance
sensor_dropout,353,70.6,1,85.226,92.373,0,0,5.043,False,move
sensor_dropout,353,70.6,2,86.385,100.0,2,0,10.007,False,avoidance
sensor_dropout,353,70.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,354,70.8,0,98.196,90.031,2,0,4.196,False,avoidance
sensor_dropout,354,70.8,1,85.605,92.502,0,0,4.643,False,move
sensor_dropout,354,70.8,2,86.004,100.0,2,0,10.0,False,avoidance
sensor_dropout,354,70.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,355,71.0,0,98.16,90.43,2,0,4.182,False,avoidance
sensor_dropout,355,71.0,1,85.983,92.631,0,0,4.243,False,move
sensor_dropout,355,71.0,2,85.616,100.0,2,0,10.007,False,avoidance
sensor_dropout,355,71.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,356,71.2,0,98.119,90.828,2,0,4.202,False,avoidance
sensor_dropout,356,71.2,1,86.362,92.76,0,0,3.843,False,move
sensor_dropout,356,71.2,2,85.223,100.0,2,0,10.03,False,avoidance
sensor_dropout,356,71.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,357,71.4,0,98.079,91.226,2,0,4.259,False,avoidance
sensor_dropout,357,71.4,1,86.741,92.889,0,0,3.443,False,move
sensor_dropout,357,71.4,2,84.824,100.0,2,0,10.069,False,avoidance
sensor_dropout,357,71.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,358,71.6,0,98.045,91.624,2,0,4.359,False,avoidance
sensor_dropout,358,71.6,1,87.119,93.018,0,0,3.043,False,move
sensor_dropout,358,71.6,2,84.424,100.0,2,0,10.123,False,avoidance
sensor_dropout,358,71.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,359,71.8,0,98.027,92.024,2,0,4.507,False,avoidance
sensor_dropout,359,71.8,1,87.498,93.147,3,0,2.643,False,avoidance
sensor_dropout,359,71.8,2,84.026,99.964,2,0,10.157,False,avoidance
sensor_dropout,359,71.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,360,72.0,0,98.033,92.424,2,0,4.705,False,avoidance
sensor_dropout,360,72.0,1,87.804,93.405,3,0,2.275,False,avoidance
sensor_dropout,360,72.0,2,83.633,99.889,2,0,10.169,False,avoidance
sensor_dropout,360,72.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,361,72.2,0,98.07,92.822,2,0,4.952,False,avoidance
sensor_dropout,361,72.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,361,72.2,2,83.248,99.783,2,0,10.163,False,avoidance
sensor_dropout,361,72.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,362,72.4,0,98.143,93.215,2,0,5.244,False,avoidance
sensor_dropout,362,72.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,362,72.4,2,82.873,99.643,2,0,10.137,False,avoidance
sensor_dropout,362,72.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,363,72.6,0,98.216,93.609,2,0,5.549,False,avoidance
sensor_dropout,363,72.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,363,72.6,2,82.506,99.484,2,0,10.107,False,avoidance
sensor_dropout,363,72.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,364,72.8,0,98.286,94.002,2,0,5.864,False,avoidance
sensor_dropout,364,72.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,364,72.8,2,82.147,99.307,2,0,10.073,False,avoidance
sensor_dropout,364,72.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,365,73.0,0,98.349,94.397,2,0,6.185,False,avoidance
sensor_dropout,365,73.0,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,365,73.0,2,81.797,99.113,2,0,10.035,False,avoidance
sensor_dropout,365,73.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,366,73.2,0,98.403,94.794,2,0,6.509,False,avoidance
sensor_dropout,366,73.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,366,73.2,2,81.457,98.902,2,0,9.994,False,avoidance
sensor_dropout,366,73.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,367,73.4,0,98.443,95.192,0,0,6.834,False,move
sensor_dropout,367,73.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,367,73.4,2,81.128,98.675,2,0,9.95,False,avoidance
sensor_dropout,367,73.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,368,73.6,0,98.183,94.888,0,0,6.434,False,move
sensor_dropout,368,73.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,368,73.6,2,80.809,98.433,2,0,9.903,False,avoidance
sensor_dropout,368,73.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,369,73.8,0,97.923,94.584,0,0,6.034,False,move
sensor_dropout,369,73.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,369,73.8,2,80.502,98.177,2,0,9.853,False,avoidance
sensor_dropout,369,73.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,370,74.0,0,97.663,94.28,0,0,5.634,False,move
sensor_dropout,370,74.0,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,370,74.0,2,80.207,97.907,2,0,9.802,False,avoidance
sensor_dropout,370,74.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,371,74.2,0,97.403,93.976,0,0,5.234,False,move
sensor_dropout,371,74.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,371,74.2,2,79.924,97.624,2,0,9.749,False,avoidance
sensor_dropout,371,74.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,372,74.4,0,97.143,93.672,0,0,4.834,False,move
sensor_dropout,372,74.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,372,74.4,2,79.654,97.329,2,0,9.695,False,avoidance
sensor_dropout,372,74.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,373,74.6,0,96.883,93.368,0,0,4.434,False,move
sensor_dropout,373,74.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,373,74.6,2,79.396,97.023,2,0,9.64,False,avoidance
sensor_dropout,373,74.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,374,74.8,0,96.623,93.064,0,0,4.034,False,move
sensor_dropout,374,74.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,374,74.8,2,79.152,96.706,2,0,9.585,False,avoidance
sensor_dropout,374,74.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,375,75.0,0,96.363,92.761,2,0,3.634,False,avoidance
sensor_dropout,375,75.0,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,375,75.0,2,78.922,96.38,2,0,9.529,False,avoidance
sensor_dropout,375,75.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,376,75.2,0,96.665,93.022,2,0,4.029,False,avoidance
sensor_dropout,376,75.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,376,75.2,2,78.705,96.044,2,0,9.473,False,avoidance
sensor_dropout,376,75.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,377,75.4,0,96.944,93.309,2,0,4.429,False,avoidance
sensor_dropout,377,75.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,377,75.4,2,78.502,95.699,2,0,9.418,False,avoidance
sensor_dropout,377,75.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,378,75.6,0,97.198,93.618,2,0,4.829,False,avoidance
sensor_dropout,378,75.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,378,75.6,2,78.312,95.347,2,0,9.364,False,avoidance
sensor_dropout,378,75.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,379,75.8,0,97.426,93.946,2,0,5.226,False,avoidance
sensor_dropout,379,75.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,379,75.8,2,78.137,94.987,2,0,9.311,False,avoidance
sensor_dropout,379,75.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,380,76.0,0,97.629,94.291,2,0,5.62,False,avoidance
sensor_dropout,380,76.0,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,380,76.0,2,77.976,94.621,2,0,9.259,False,avoidance
sensor_dropout,380,76.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,381,76.2,0,97.806,94.65,2,0,6.009,False,avoidance
sensor_dropout,381,76.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,381,76.2,2,77.829,94.249,2,0,9.21,False,avoidance
sensor_dropout,381,76.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,382,76.4,0,97.955,95.021,2,0,6.392,False,avoidance
sensor_dropout,382,76.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,382,76.4,2,77.696,93.872,2,0,9.162,False,avoidance
sensor_dropout,382,76.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,383,76.6,0,98.076,95.402,2,0,6.767,False,avoidance
sensor_dropout,383,76.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,383,76.6,2,77.577,93.49,2,0,9.117,False,avoidance
sensor_dropout,383,76.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,384,76.8,0,98.167,95.792,2,0,7.135,False,avoidance
sensor_dropout,384,76.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,384,76.8,2,77.473,93.104,2,0,9.075,False,avoidance
sensor_dropout,384,76.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,385,77.0,0,98.228,96.187,2,0,7.494,False,avoidance
sensor_dropout,385,77.0,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,385,77.0,2,77.382,92.714,2,0,9.036,False,avoidance
sensor_dropout,385,77.0,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,386,77.2,0,98.259,96.586,2,0,7.843,False,avoidance
sensor_dropout,386,77.2,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,386,77.2,2,77.304,92.322,2,0,9.0,False,avoidance
sensor_dropout,386,77.2,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,387,77.4,0,98.259,96.986,2,0,8.182,False,avoidance
sensor_dropout,387,77.4,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,387,77.4,2,77.241,91.927,2,0,8.969,False,avoidance
sensor_dropout,387,77.4,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,388,77.6,0,98.228,97.385,2,0,8.509,False,avoidance
sensor_dropout,388,77.6,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,388,77.6,2,77.191,91.53,2,0,8.941,False,avoidance
sensor_dropout,388,77.6,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,389,77.8,0,98.167,97.78,2,0,8.826,False,avoidance
sensor_dropout,389,77.8,1,88.13,93.637,0,0,1.905,True,at_goal
sensor_dropout,389,77.8,2,77.153,91.132,2,0,8.919,False,avoidance
sensor_dropout,389,77.8,3,88.156,86.611,0,0,1.943,True,at_goal
sensor_dropout,390,78.0,0,98.077,98.17,1,0,9.131,False,avoidance
