scenario,run_number,fusion_mode,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,fused_position_rmse,covariance_consistency_nees,avg_sensor_contribution,stale_data_count,avg_faulty_sensor_influence,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,expected_calibration_error,maximum_calibration_error,brier_score,negative_log_likelihood,overconfidence_rate,underconfidence_rate,n_samples,abstention_rate,correct_abstention_rate,unnecessary_abstention_rate,handoff_success_rate,handoff_failure_rate,time_in_degraded_mode,time_in_critical_mode,mean_safety_margin_increase,ghost_track_count,extended_target_fragmentation,doppler_ambiguity_count,multipath_false_track_count
registration_medium_error,5,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.0,4.5532,0,0,0,0,1.2488,0.6292,0.1142,0.3354,0,0,4,0,0,2,1,111.25,0,2.1498,0.1997,,,0,,1926,1477,449,0,2,4.2895,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_severe_error,1,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.5877,0,0,0,0,1.2482,0.6295,0.1184,0.3311,0,0,0,0,0,2,,109.75,0,2.1569,0.1696,,,0,,1916,1473,443,0,2,4.3251,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_severe_error,2,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.7677,0,0,0,0,1.4153,0.6217,0.1172,0.3321,0,0,1,0,0,2,1,110.25,0,2.1533,0.1959,,,0,,1920,1475,445,0,2,4.3146,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_severe_error,3,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,50,0,,Yes,,0.013,4.6077,0,0,0,0,1.2668,0.6018,0.1124,0.3303,0,0,5,0,0,2,1,109.25,0,2.176,0.1732,,,0,,1908,1467,441,0,2,4.3265,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_severe_error,4,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.6103,0,0,0,0,1.2927,0.6221,0.1162,0.3333,0,0,1,0,0,2,1,111,0,2.1456,0.2035,,,0,,1918,1470,448,0,2,4.2812,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_severe_error,5,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.0,4.5532,0,0,0,0,1.2488,0.6292,0.1142,0.3354,0,0,4,0,0,2,1,111.25,0,2.1498,0.1997,,,0,,1926,1477,449,0,2,4.2895,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_drifting_error,1,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,60,0,,Yes,,0.0,4.5877,0,0,0,0,1.2482,0.6295,0.1184,0.3311,0,0,0,0,0,2,,109.75,0,2.1569,0.1696,,,0,,1916,1473,443,0,2,4.3251,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_drifting_error,2,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,52,0,,Yes,,0.0,4.7677,0,0,0,0,1.4153,0.6217,0.1172,0.3321,0,0,1,0,0,2,1,110.25,0,2.1533,0.1959,,,0,,1920,1475,445,0,2,4.3146,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_drifting_error,3,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,50,0,,Yes,,0.013,4.6077,0,0,0,0,1.2668,0.6018,0.1124,0.3303,0,0,5,0,0,2,1,109.25,0,2.176,0.1732,,,0,,1908,1467,441,0,2,4.3265,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_drifting_error,4,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,64,0,,Yes,,0.0,4.6103,0,0,0,0,1.2927,0.6221,0.1162,0.3333,0,0,1,0,0,2,1,111,0,2.1456,0.2035,,,0,,1918,1470,448,0,2,4.2812,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
registration_drifting_error,5,naive_fusion,0.0,0.0,0.0,0,0.0,0.0,0,54,0,,Yes,,0.0,4.5532,0,0,0,0,1.2488,0.6292,0.1142,0.3354,0,0,4,0,0,2,1,111.25,0,2.1498,0.1997,,,0,,1926,1477,449,0,2,4.2895,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_fixed,1,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,45,0,,Yes,,0.125,4.0304,0,15,0,15,0.8213,0.6294,0.114,0.3031,16,0,163,0,0,4.8235,1.8315,20.2,0,8.8719,0.318,,,0,,1832,1408,424,0,2,4.3208,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_fixed,2,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,48,0,,Yes,,0.15,4.5832,0,20,0,20,1.1924,0.6182,0.1142,0.3097,10,0,144,0,0,4.0769,1.6,29.4286,0,6.5314,0.3286,,,0,,1816,1390,426,0,2,4.2629,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_fixed,3,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,57,0,,Yes,,0.125,5.0722,0,19,0,19,1.6927,0.602,0.1068,0.3105,12,0,162,0,0,3,1.6531,26,0,6.8888,0.2978,,,0,,1840,1408,432,0,2,4.2593,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_fixed,4,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,48,0,,Yes,,0.175,4.7838,0,16,0,16,1.4586,0.622,0.1222,0.3121,16,0,154,0,0,5.3571,1.6211,20.8,0,9.0806,0.3338,,,0,,1864,1428,436,0,2,4.2752,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_fixed,5,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,45,0,,Yes,,0.088,4.8578,0,22,0,22,1.5299,0.6257,0.1147,0.3167,14,0,158,0,0,7,1.596,23.4444,0,8.2505,0.3169,,,0,,1882,1442,440,0,2,4.2773,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_covariance,1,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,0,0,,No,,0.175,5.0825,0,0,0,0,2.0653,0.6761,0.1115,0.2892,17,0,221,0,0,5.6111,1.7132,26.5714,0,7.1417,0.3938,,,0,,2468,1889,579,0,2,4.2625,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_covariance,2,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,38,0,,No,,0.113,5.3175,0,15,0,15,2.2034,0.6557,0.1123,0.2884,14,0,206,0,0,4.8667,1.5725,31,0,6.5519,0.3711,,,0,,2464,1888,576,0,2,4.2778,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_covariance,3,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,0,0,,No,,0.075,6.3173,0,0,0,0,2.5034,0.6775,0.1037,0.28,17,0,220,0,0,4.2353,1.8182,25.3333,0,8.1688,0.3464,,,0,,2256,1703,553,0,2,4.0796,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_covariance,4,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,104,0,,No,,0.163,5.54,0,48,0,48,2.3166,0.6341,0.1103,0.2955,17,0,217,0,0,6.8235,1.6194,27,0,7.184,0.3277,,,0,,2524,1936,588,0,2,4.2925,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_covariance,5,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,43,0,,No,,0.088,5.9746,0,19,0,19,2.6455,0.6289,0.1096,0.2885,21,0,211,0,0,4.8125,1.7295,22.16,0,8.8936,0.3286,,,0,,2450,1871,579,0,2,4.2314,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_confidence,1,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,38,2,,No,,0.288,4.9927,0,20,0,20,1.7412,0.6568,0.1173,0.3096,17,0,193,0,0,4.1905,1.6783,23.5714,0,7.2569,0.3618,,,0,,2204,1688,516,0,2,4.2713,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_confidence,2,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,69,0,,Yes,,0.075,5.4606,0,25,0,25,1.8768,0.6886,0.1132,0.2993,17,0,210,0,0,5.7059,1.9444,22.9048,0,8.2232,0.4014,,,0,,2120,1618,502,0,2,4.2231,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_confidence,3,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,307,0,,Yes,,0.062,4.9859,0,113,0,113,1.775,0.6267,0.1094,0.2825,19,0,198,0,0,3.3529,1.6364,21.4783,0,8.9699,0.3281,,,0,,2184,1667,517,0,2,4.2244,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_confidence,4,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,86,0,,Yes,,0.125,5.1935,0,30,0,30,1.9513,0.6335,0.1135,0.3104,12,0,195,0,0,7.0667,1.5984,31.6875,0,6.2567,0.2953,,,0,,2252,1729,523,0,2,4.3059,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_confidence,5,trust_weighted_fusion,0.0,0.35,2.0,0,0.01,0.2,0,135,0,,Yes,,0.1,4.6146,0,39,0,39,1.4297,0.6199,0.1111,0.2968,20,0,192,0,0,3.2667,1.7455,20.5833,0,9.2108,0.3774,,,0,,2236,1718,518,0,2,4.3166,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_quality_monitor,1,trust_weighted_fusion,0.0,0.55,3.5,0,0.04,0.3,0,91,0,,Yes,,0.45,3.2196,0,68,0,68,0.8048,0.6232,0.1067,0.271,64,0,502,0,0,5.5217,2.7735,9.6176,0,20.711,0.4635,,,0,,3026,2304,722,0,2,4.1911,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_quality_monitor,2,trust_weighted_fusion,0.0,0.55,3.5,0,0.04,0.3,0,73,0,,No,,0.463,5.3776,0,76,0,76,2.8115,0.651,0.109,0.3055,62,0,525,0,0,4.6129,2.599,10.6515,0,18.5811,0.4686,,,0,,3150,2375,775,0,2,4.0962,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_quality_monitor,3,trust_weighted_fusion,0.0,0.55,3.5,0,0.04,0.3,0,68,1,,No,,0.3,3.3763,0,72,0,72,1.2885,0.6231,0.1089,0.2785,64,0,545,0,0,5,2.9459,9.9853,0,19.441,0.5277,,,0,,3034,2287,747,0,2,4.0616,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_quality_monitor,4,trust_weighted_fusion,0.0,0.55,3.5,0,0.04,0.3,0,90,1,,No,,0.4,4.6854,0,86,0,86,2.0655,0.6076,0.1083,0.2947,70,0,555,0,0,4.1667,2.7889,9.2568,0,21.466,0.5697,,,0,,2958,2195,763,0,2,3.8972,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
safety_margin_quality_monitor,5,trust_weighted_fusion,0.0,0.55,3.5,0,0.04,0.3,0,36,0,,No,,0.338,2.9115,0,28,0,28,0.5468,0.597,0.1082,0.2899,63,0,552,0,0,5.5926,2.7192,10.3284,0,19.1174,0.4282,,,0,,3200,2441,759,0,2,4.2161,0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0
